UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,Citation,RELATIONSHIP,DATE,LOCATION PRECISION
ffaf38c8-6800-4073-b3cf-73740bb2701f,Sergius,char-offset:32785,PERSON,,,,,,"5,8",,402 B.C.,
b0e7ac22-730e-434a-812b-f077540fc0fb,Sergius,char-offset:32798,PERSON,,,,,,"5,9",,402 B.C.,
016eb406-5a11-4a7c-997a-62a9b0931064,Sergius,char-offset:35440,PERSON,,,,,,"5,9",,402 B.C.,
38d114dd-33ee-43b7-b1f3-e92d89b4a811,Sergius,char-offset:37418,PERSON,,,,,,"5,10",,401 B.C.,
80f247e4-5a9e-4825-b671-6d451d5fdf72,Sergius,char-offset:41061,PERSON,,,,,,"5,11",,401 B.C.,
a6cc4e25-1179-4020-9800-3b10076fb679,Sergius Fidenas,char-offset:47137,PERSON,,,,,,"5,13",,399 B.C.,
5fc57d4b-1c13-4513-8d28-a992a628cc54,Servilius,char-offset:22586,PERSON,,,,,,"5,5",,403 B.C.,
ee5b4ea6-bad0-4ecd-a207-9416dd015e8d,Servilius,char-offset:69923,PERSON,,,,,,"5,21",,392 B.C.,
2fddc2f3-b26c-4813-b69b-7c34cc16d890,Servius Sulpicius,char-offset:11265,PERSON,,,,,,"5,32",,390 B.C.,
2144fe99-16df-4430-ba0c-1acad819d8db,Servius Sulpicius,char-offset:11546,PERSON,,,,,,"5,32",,390 B.C.,
54978378-61e8-4749-9686-8c10f2f05d83,Servius Sulpicius Camerinus,char-offset:4621,PERSON,,,,,,"5,29",,390 B.C.,
4d8debc1-ef0c-4578-86e6-e0bbc4e33392,Servius Tullius,char-offset:56625,PERSON,,,,,,"5,16",,398 B.C.,
d587514c-b682-4b9a-9942-62511d818eae,Sicily,char-offset:554,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"5,28",,390 B.C.,
77dd47c5-7dd9-4518-a94e-a3b3d50395a0,Spurius Postumius,char-offset:1634,PERSON,,,,,,"5,28",,390 B.C.,
7074fa59-bad3-4083-a613-f4faa565051d,Tarquinii,char-offset:47266,PEOPLE,,,,,,"5,14",,399 B.C.,
bf7335d2-6c8e-479c-b095-84737c4a1278,Tarquinius Priscus,char-offset:16249,PERSON,,,,,,"5,34",,390 B.C.,
7974e06b-5085-459e-989e-269baa67ee4c,Terminus,char-offset:74689,PERSON,,,,,,"5,54",,386 B.C.,
8102bc17-3fc0-420d-b90d-b003cc5e6a48,Tiber,char-offset:25759,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"5,37",,386 B.C.,
969db567-f6b1-4551-ad73-4b68de0fc04f,Tiber,char-offset:27526,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"5,38",,386 B.C.,
52be4999-8eac-415e-830f-951e76aef615,Tiber,char-offset:28168,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"5,38",,386 B.C.,
090c3099-87c4-4c34-ab7e-088f725a1f03,Tiber,char-offset:49364,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"5,46",,386 B.C.,
9f1490fc-bdfc-4944-a745-186b8aa9808b,Tiber,char-offset:72988,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"5,54",,386 B.C.,
c6a4d7dd-36b5-4903-8acd-c4190982adba,Ticinus,char-offset:18536,PLACE,http://pleiades.stoa.org/places/383799,"Ticinus (river)|Ticinus, Ticino",45.14239,9.24342,river,"5,34",,390 B.C.,
e6a85b1d-ea35-4870-99f4-e2a5abe6a423,Ticinus,char-offset:19157,PLACE,http://pleiades.stoa.org/places/383799,"Ticinus (river)|Ticinus, Ticino",45.14239,9.24342,river,"5,35",,390 B.C.,
fdf2608f-c0d3-46f8-925f-71152e8653b9,Timasitheus,char-offset:778,PERSON,,,,,,"5,28",,390 B.C.,
d068230f-a85a-46c2-8b33-c15a77960765,Titinius,char-offset:53674,PERSON,,,,,,"5,16",,398 B.C.,
74b56dd0-2d01-4075-b418-aed5436c9b72,Titinius,char-offset:53916,PERSON,,,,,,"5,16",,398 B.C.,
700e02dc-f96e-4c0f-a976-6ccf6abcb506,Tuscans,char-offset:15077,PLACE,,,,,,"5,33",,390 B.C.,
d6bd5e82-0410-4695-a7e0-b35d37c01ce3,Tuscans,char-offset:18501,PLACE,,,,,,"5,34",,390 B.C.,
86f4ff87-d65c-418c-9b2e-5737c1929f26,Tuscans,char-offset:46878,PLACE,,,,,,"5,45",,386 B.C.,
fff3048a-539c-4068-a566-c8674859f033,Tusculum,char-offset:3359,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","5,28",,390 B.C.,
31c5d39b-9c1b-4aff-b407-a12cd6385235,Tusculum,char-offset:3898,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","5,28",,390 B.C.,
7a143c26-624d-466d-a7b6-e3cf609cf114,Utis,char-offset:19489,PLACE,,,,,,"5,35",,390 B.C.,
64fc1fd9-6037-44c3-b160-1fb50c176a26,Valerius,char-offset:50557,PERSON,,,,,,"5,15",,398 B.C.,
e46ebec3-6913-438d-9ab8-f2e962af7ab3,Valerius,char-offset:69910,PERSON,,,,,,"5,21",,392 B.C.,
f2a511f9-d0e3-47e4-b131-01eb048e8923,Valerius,char-offset:9941,PERSON,,,,,,"5,31",,390 B.C.,
bfe3c893-062b-43f2-b627-3b7f66860737,Valerius Maximus,char-offset:43484,PERSON,,,,,,"5,12",,400 B.C.,
3e37a149-75b5-4aa8-95dc-d659ecf1110b,Valerius Potitus,char-offset:36785,PERSON,,,,,,"5,10",,401 B.C.,
f0101a37-62bd-48e7-a54f-0eccfe35a019,Valerius Potitus-for,char-offset:418,PERSON,,,,,,"5,1",,403 B.C.,
637b9d63-fdbb-488d-90da-8086e6b85773,Veientine,char-offset:44594,PEOPLE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,12",,400 B.C.,
865d6deb-0d38-436b-83dd-b1778ded98e6,Veientine,char-offset:9026,PEOPLE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,30",,390 B.C.,
c034f2bd-ecc1-4ed0-b1d7-2fe6a013f7fc,Veientine,char-offset:9570,PEOPLE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,31",,390 B.C.,
06ada85f-a12f-4ca2-963e-f4a5b005eb34,Veientines,char-offset:24131,PEOPLE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,5",,403 B.C.,
3cd4d679-8115-41ff-a9e1-88bfce3ef30d,Veientines,char-offset:41720,PEOPLE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,12",,400 B.C.,
5015a667-514d-4006-9b89-ba0da8961c7e,Veientines,char-offset:70895,PEOPLE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,22",,392 B.C.,
dd11a913-f1d0-45c3-badd-689bcce0e9b1,Veientines,char-offset:71409,PEOPLE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,53",,386 B.C.,
3d87b3d2-8f4c-4a33-a857-4286b650ae6b,Veii,char-offset:49,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,1",,403 B.C.,
4975e748-8b98-486c-8b1b-25661bc358b4,Veii,char-offset:1576,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,1",,403 B.C.,
17eb6fb1-662e-4b82-a658-e539f238ee8b,Veii,char-offset:1990,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,2",,403 B.C.,
584bca96-fbb8-44a5-812c-893e5a92a149,Veii,char-offset:7951,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,2",,403 B.C.,
4cd55f2e-6576-4a7c-b05a-de5754b86101,Veii,char-offset:10158,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,2",,403 B.C.,
18a1a826-661c-48a9-9b45-48f54f2e401f,Veii,char-offset:13257,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,3",,403 B.C.,
5cfa93fd-6be9-4b68-bc8a-5c13afd55832,Veii,char-offset:14231,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,3",,403 B.C.,
9e907e18-4b80-4070-8741-c4cf9844b77f,Veii,char-offset:16214,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,4",,403 B.C.,
7e823616-a692-473c-bbd5-e9eb108111bf,Veii,char-offset:19287,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,4",,403 B.C.,
053dbbb8-1323-42fa-aa74-1c65c3be7d6a,Veii,char-offset:20760,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,4",,403 B.C.,
0432b9bf-78d1-4b51-a298-992da37a77d8,Veii,char-offset:20829,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,4",,403 B.C.,
aeaf3742-0e7b-425c-b740-e4de2af13a1b,Veii,char-offset:22261,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,5",,403 B.C.,
d9b223fa-35a4-4393-9e9c-7c79cbcb618b,Veii,char-offset:23206,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,5",,403 B.C.,
1cbf1ca3-9f3d-41ac-b0c4-dba0c22a3b7a,Veii,char-offset:23538,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,5",,403 B.C.,
29e8493b-1860-4b0a-b184-bdebe5806f11,Veii,char-offset:23874,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,5",,403 B.C.,
0638ba3c-40ee-4ec1-b1b0-d52ddafdb695,Veii,char-offset:32301,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,8",,402 B.C.,
decf69c2-9aee-4d20-9f85-add8f3bedf10,Veii,char-offset:33217,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,9",,402 B.C.,
e05b9b99-757f-4a73-8ed0-24a6f1466903,Veii,char-offset:36132,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,9",,402 B.C.,
63b5d22f-3038-4f11-89d8-a003957eeaa7,Veii,char-offset:40707,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,11",,401 B.C.,
bfa6b3cd-9f69-4ca5-8870-0c330bd7c23b,Veii,char-offset:43739,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,12",,400 B.C.,
fee358d6-b075-492b-bcea-eb8204147d99,Veii,char-offset:44761,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,12",,400 B.C.,
170659a4-5bb1-444e-b674-3df2909ca13c,Veii,char-offset:45933,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,13",,399 B.C.,
d0f7bdcd-0cb2-4de0-8063-91ee863cd893,Veii,char-offset:47496,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,14",,399 B.C.,
4a4410d0-14a2-4999-93e3-07b3e9a10e8b,Veii,char-offset:48846,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,14",,399 B.C.,
a2d9b1f8-538e-42b4-b92c-224ca9d504fa,Veii,char-offset:51054,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,15",,398 B.C.,
bb7279e9-58a6-4280-b7d5-629ad9532d3f,Veii,char-offset:51792,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,15",,398 B.C.,
70d315d7-3f03-46c3-817f-7395d637a247,Veii,char-offset:54514,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,16",,398 B.C.,
f931f070-8679-4432-9bf2-581e1e9d8ecb,Veii,char-offset:54743,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,16",,398 B.C.,
7ab52624-96b2-4fe9-afa6-d0ba6ddcd933,Veii,char-offset:55166,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,16",,398 B.C.,
fa068e69-8485-4de9-b2c1-ed677b1e5fbc,Veii,char-offset:55422,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,16",,398 B.C.,
f54f5ddf-fafd-49aa-b550-91d11b249370,Veii,char-offset:56096,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,16",,398 B.C.,
18004a78-dfaf-47cd-982e-cb8584e9bd99,Veii,char-offset:56488,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,16",,398 B.C.,
00e11f65-a7af-4a27-a843-08b91d4888d2,Veii,char-offset:57217,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,17",,397-396 B.C.,
9933c6a0-dd3a-4846-aa94-1192beb14518,Veii,char-offset:58541,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,17",,397-396 B.C.,
c786da1f-b7d0-42ed-9b8d-5e2170f1a7c4,Veii,char-offset:58902,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,17",,397-396 B.C.,
946e540b-dd51-48e4-84ec-688cceb32184,Veii,char-offset:60761,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,17",,397-396 B.C.,
1628b927-ecde-471b-9a4a-99a39d5db96d,Veii,char-offset:61022,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,17",,397-396 B.C.,
84c6d6a7-1b83-4ee0-a039-b3f56ca927dc,Veii,char-offset:61119,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,17",,397-396 B.C.,
c4ba6db9-8891-4331-9a21-361fcb31028b,Veii,char-offset:62977,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,17",,397-396 B.C.,
522a4439-5c2e-46f4-8076-f2e05d89060b,Veii,char-offset:65368,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,18",,392 B.C.,
98925d22-09d3-4be7-8c3f-b906116f3b59,Veii,char-offset:66606,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,18",,392 B.C.,
02cf4ecd-755f-4c8b-bc63-7f17010b7598,Veii,char-offset:67203,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,19",,392 B.C.,
90fdc0cd-2e74-495a-ad22-f5ce1100b4a4,Veii,char-offset:69573,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,20",,392 B.C.,
3a79b2c0-9694-44ec-9ae5-d0e4522a4d3d,Veii,char-offset:70865,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,22",,392 B.C.,
cc474e9e-4a2b-4d6c-97ae-3939b9346f14,Veii,char-offset:71271,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,23",,392 B.C.,
c4440da1-8062-417c-963b-c59a3840752c,Veii,char-offset:71306,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,23",,392 B.C.,
2eb568ef-6510-441d-8e9a-119e93bd0c27,Veii,char-offset:71858,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,23",,392 B.C.,
5721eb62-eb22-4195-b1f7-5afb73c4b52a,Veii,char-offset:75031,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,24",,390 B.C.,
852ca3a3-3099-45a1-ab31-d8459abd636c,Veii,char-offset:78162,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,25",,390 B.C.,
6f7861d2-07a1-48b9-a149-23e98b7e4845,Veii,char-offset:80121,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,27",,390 B.C.,
b047f6b7-7acb-41a0-8584-2e7816462e75,Veii,char-offset:8557,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,30",,390 B.C.,
b8e54b41-907a-4fa0-a23a-afbcd8a3a768,Veii,char-offset:13090,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,32",,390 B.C.,
70214b94-a26d-4193-94d5-cb127a6e0955,Veii,char-offset:20090,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,35",,390 B.C.,
e69e64e6-61f5-466c-bf48-69a5a4edec87,Veii,char-offset:24208,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,37",,386 B.C.,
48ea28f9-a516-46a5-a7b3-aad82f8d5d0e,Veii,char-offset:27493,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,38",,386 B.C.,
3b4773c2-1489-45b5-b55b-d0f7425714b6,Veii,char-offset:28445,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,38",,386 B.C.,
347cffd0-dfd7-4472-8d77-8fc11ef0a719,Veii,char-offset:29864,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,39",,386 B.C.,
5c3722b1-3efe-434f-b47c-360962807a0f,Veii,char-offset:41390,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,43",,386 B.C.,
49ad4449-0d79-4f9f-b8f5-057c1e62d88c,Veii,char-offset:41989,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,43",,386 B.C.,
d24ebd8f-cc77-47e6-b6af-25b46bde50ca,Veii,char-offset:45630,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,45",,386 B.C.,
7a87c7fe-9036-445b-8f1f-c0b70ca2e087,Veii,char-offset:45944,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,45",,386 B.C.,
cdc88b22-6afd-42f7-a17e-c8dc639743fb,Veii,char-offset:46027,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,45",,386 B.C.,
6260757a-1fcb-4465-ad4a-b3e585dc9afa,Veii,char-offset:46999,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,45",,386 B.C.,
df694eed-49b4-4c94-a8ee-7fe0ede08eb5,Veii,char-offset:48131,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,46",,386 B.C.,
8af0e15d-d374-4a01-9b04-36c76c92253f,Veii,char-offset:49984,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,46",,386 B.C.,
1c0cd5bb-9aa7-4d1f-b4e1-4243c3e41bef,Veii,char-offset:50044,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,46",,386 B.C.,
4cb08b59-5be3-465f-8b93-387c4b9607ff,Veii,char-offset:50485,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,47",,386 B.C.,
0f2a4adf-b687-4dcd-9b12-dfc68acbda3c,Veii,char-offset:50619,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,47",,386 B.C.,
cd63c2c7-2bd4-4dc9-9232-1173040fbb75,Veii,char-offset:53441,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,47",,386 B.C.,
c65ec0b6-6700-4df3-929a-07b1305f09ba,Veii,char-offset:54854,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,48",,386 B.C.,
f75acb08-f434-433e-83cc-5494ded88242,Veii,char-offset:58443,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,49",,386 B.C.,
45ff41f5-3919-47ed-ba8e-93ef578e87d5,Veii,char-offset:61085,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,50",,386 B.C.,
64fb10a5-4ec6-4a60-b55d-1f213594f832,Veii,char-offset:63075,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,51",,386 B.C.,
3bea1979-31b7-456a-a8a5-c78bfa8e409d,Veii,char-offset:65827,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,52",,386 B.C.,
0e9497cf-7465-4e2f-ac0e-44e28bacdc1a,Veii,char-offset:66891,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,52",,386 B.C.,
a5d72191-d889-44c4-a3bf-5c1891f02d51,Veii,char-offset:67147,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,52",,386 B.C.,
24a7e7fc-acbe-4ac9-bea4-f876a49de4c0,Veii,char-offset:67443,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,52",,386 B.C.,
a609d0cf-ac1d-43e8-bf1d-3871a1ecdbba,Veii,char-offset:68528,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,52",,386 B.C.,
6c7f3586-fbf9-41a6-8529-ddc4576f6c20,Veii,char-offset:69151,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,52",,386 B.C.,
b3374d9b-31ae-4d3a-aba3-3550e9fa7a5d,Veii,char-offset:69514,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,53",,386 B.C.,
c10de1a1-21d3-4521-b7a0-87e5608f5a88,Veii,char-offset:69817,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,53",,386 B.C.,
19c86ae3-8b3c-4777-bbfd-a145d6d4fd93,Veii,char-offset:72427,PLACE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","5,54",,386 B.C.,
f7ad1565-7197-42f4-a89d-51b50a0c7f43,Verginius,char-offset:24675,PERSON,,,,,,"5,6",,403 B.C.,
f8e1535e-5bfe-4a3f-a654-36187232800b,Verginius,char-offset:25597,PERSON,,,,,,"5,6",,403 B.C.,
00c02ec5-8546-4a14-9d13-c470a7c2008e,Verginius,char-offset:31955,PERSON,,,,,,"5,8",,402 B.C.,
399a7e39-0374-4480-9897-a04c95170695,Verginius,char-offset:32750,PERSON,,,,,,"5,8",,402 B.C.,
3b803581-2e0b-4656-b0ea-54b46b076512,Verginius,char-offset:35515,PERSON,,,,,,"5,9",,402 B.C.,
3225bd8a-3b9f-422c-93ef-fbabbb31de2f,Verona,char-offset:19023,PLACE,http://pleiades.stoa.org/places/383816,"Verona|Verona, Verona|Verona",45.447243,10.997007,"arch,settlement","5,35",,390 B.C.,
67b0c82e-3244-4696-ad2a-024e78b75ac1,Verrugo,char-offset:1817,PLACE,http://pleiades.stoa.org/places/438872,Verrugo,41.25,13.25,unlocated,"5,28",,390 B.C.,
dd579b92-64de-49ff-8c8b-ecd87af0b040,Verrugo,char-offset:2111,PLACE,http://pleiades.stoa.org/places/438872,Verrugo,41.25,13.25,unlocated,"5,28",,390 B.C.,
51a29a08-dc34-421a-85ce-e9c73dfe0738,Verrugo,char-offset:2966,PLACE,http://pleiades.stoa.org/places/438872,Verrugo,41.25,13.25,unlocated,"5,28",,390 B.C.,
15532c05-1640-4280-b445-fad5f4df4e85,Verrugo,char-offset:3132,PLACE,http://pleiades.stoa.org/places/438872,Verrugo,41.25,13.25,unlocated,"5,28",,390 B.C.,
3ee911f9-4c61-404e-b2e9-168fa585773e,Vitellia,char-offset:5008,PLACE,http://pleiades.stoa.org/places/438886,Vitellia,,,"unlocated,settlement","5,29",,390 B.C.,
51c21276-8ff9-4508-b91c-522a2d611020,Volero Publilius,char-offset:39440,PERSON,,,,,,"5,11",,401 B.C.,
