UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,Citation,Relationship,Narrative Date,Date,Location Precision
0ea45a55-64f3-490f-a64c-838900030705,Brutus,char-offset:566,PERSON,,,,,,"2,1",,507 B.C.,,
938f2e13-7d51-4984-898a-d3bda7625237,Brutus,char-offset:2035,PERSON,,,,,,"2,1",,507 B.C.,,
172ad1b5-b907-490f-80a5-1f6c6dd31fd1,Brutus,char-offset:2469,PERSON,,,,,,"2,1",,507 B.C.,,
f3be416a-0695-4cad-83f6-e81ec58d5337,Rome,char-offset:11,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,1",,507 B.C.,,
a3a5add8-6506-4af9-88b1-f83348727b80,Rome,char-offset:2394,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,1",,507 B.C.,,
98c91239-ab68-4519-8f55-f4cfb9b6e52e,Tarquin,char-offset:2456,PERSON,,,,,,"2,1",,507 B.C.,,
44934f9d-358f-4a26-99a1-5831c70e7663,Cocles,char-offset:26463,PERSON,,,,,,"2,10",,506 B.C.,,
162652f9-9639-4844-8a72-fe7dba05ec14,Cocles,char-offset:27136,PERSON,,,,,,"2,10",,506 B.C.,,
0321cb69-5d0d-46c0-a388-8f4da56b1b95,Palatine,char-offset:24814,PLACE,http://pleiades.stoa.org/places/971691208,Palatinus Mons,41.8893064,12.4871093,hill,"2,10",Ally,506 B.C.,,
2f6c4858-8a80-407f-a961-4cb8481c65be,Rome,char-offset:24240,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,10",,506 B.C.,,
8b0a5ab8-4d05-4320-a759-56dc317a30fe,T. Herminius-both,char-offset:25355,PERSON,,,,,,"2,10",,506 B.C.,,
bbb96cd7-3db4-4a40-aaf3-3bbf08b76b85,Tiber,char-offset:24069,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"2,10",Neutral,506 B.C.,,
d0b1f63e-d6b5-4fb8-96ef-4c8d9c1e7cc4,Tiber,char-offset:26621,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"2,10",Neutral,506 B.C.,,
3edbcd02-ce74-4afc-a4b1-46a536873f5b,Gabian,char-offset:28711,PLACE,http://pleiades.stoa.org/places/422932,"Gabii|Gabii, Castiglione, Roma|Castiglione Cosentino",41.8871,12.71738,"sanctuary,settlement,temple-2","2,11",Neutral,506 B.C.,,
9bf40dc7-d09e-468a-8fca-821228dba7b7,Herminius,char-offset:29109,PERSON,,,,,,"2,11",,506 B.C.,,
e1f49307-670a-4586-882b-a52e61ebe9ea,Naevian,char-offset:28970,PLACE,,,,,,"2,11",Neutral,506 B.C.,,
c5c1eaf3-1173-443d-b4eb-4240be3e0ba0,P. Valerius,char-offset:28584,PERSON,,,,,,"2,11",,506 B.C.,,
c6805268-535c-4fa7-82b6-85c592784db9,Porsena,char-offset:27175,PERSON,,,,,,"2,11",,506 B.C.,,
2b204c64-e506-43b6-84e1-ec1aa9254cde,Rome,char-offset:27420,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,11",,506 B.C.,,
ff5284ca-1c73-4640-8909-6092d2f6c964,Rome,char-offset:27579,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,11",,506 B.C.,,
21baa807-7e13-476b-9509-2a014a16463c,T. Herminius,char-offset:28604,PERSON,,,,,,"2,11",,506 B.C.,,
3b694954-94d9-4c38-a1b6-2552d7ed1d62,T. Lucretius,char-offset:28913,PERSON,,,,,,"2,11",,506 B.C.,,
6456a484-f107-4bc1-a55e-b546e2e3c6ce,Tiber,char-offset:27333,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"2,11",Neutral,506 B.C.,,
9a128dbf-430b-4f6a-864e-ac0de04f8d97,Valerius,char-offset:27907,PERSON,,,,,,"2,11",,506 B.C.,,
f8e41723-de56-4f45-addd-876816158cca,Valerius,char-offset:28984,PERSON,,,,,,"2,11",,506 B.C.,,
ca2eba74-2286-48cb-b410-b2b9fd5af72f,Valerius,char-offset:29218,PERSON,,,,,,"2,11",,506 B.C.,,
07081ebe-42a9-4d1e-8935-65b78b19f8f0,C. Mucius,char-offset:29712,PERSON,,,,,,"2,12",,506 B.C.,,
073667f2-c765-47e4-a666-31c061976ec4,C. Mucius,char-offset:31589,PERSON,,,,,,"2,12",,506 B.C.,,
cfd2d173-abfa-4de7-8296-8471a1b593ac,C. Mucius,char-offset:34468,PERSON,,,,,,"2,12",,506 B.C.,,
615fc45d-a731-4571-9c3f-82c67538d1e2,Cloelia,char-offset:34720,PERSON,,,,,,"2,12",,506 B.C.,,
783d192f-2122-4ea3-84b3-49771d016e74,Cloelia,char-offset:35046,PERSON,,,,,,"2,12",,506 B.C.,,
f02e366a-95ee-4f60-ab24-62a06a832a2c,Cocles,char-offset:35180,PERSON,,,,,,"2,12",,506 B.C.,,
ae5616b9-0567-4a41-98f7-e65f9bf06ee8,Janiculum,char-offset:34239,PLACE,http://pleiades.stoa.org/places/430827518,Janiculum,41.88333,12.46667,"hill,fort","2,12",Ally,506 B.C.,,
1eff690c-2859-40f7-baaa-447bd88e9037,Mucius,char-offset:31126,PERSON,,,,,,"2,12",,506 B.C.,,
0744365d-c644-4e44-ad24-ff2b97d2050d,Mucius,char-offset:32488,PERSON,,,,,,"2,12",,506 B.C.,,
831bcac6-b95e-4848-88aa-c45da6614f81,Mucius,char-offset:33083,PERSON,,,,,,"2,12",,506 B.C.,,
c69cc281-f0b0-43ca-9dbb-c07d133a75d1,Mucius,char-offset:33501,PERSON,,,,,,"2,12",,506 B.C.,,
606026fa-5368-4f52-bc65-cd5a24a43f46,Mucius,char-offset:35191,PERSON,,,,,,"2,12",,506 B.C.,,
2164698f-4968-412a-b87a-56c7098617a3,Porsena,char-offset:29605,PERSON,,,,,,"2,12",,506 B.C.,,
913382a7-2211-4454-b7a1-83b9727f4159,Porsena,char-offset:33631,PERSON,,,,,,"2,12",,506 B.C.,,
a13346d7-c73a-4a75-8885-7d57de2bd75e,Porsena,char-offset:34341,PERSON,,,,,,"2,12",,506 B.C.,,
20829198-5ab5-43b3-acd1-e4baf7c8c7ef,Rome,char-offset:29765,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,12",,506 B.C.,,
f20a2f93-14fa-43ea-8bfd-4df11045e4fa,Rome,char-offset:31560,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,12",,506 B.C.,,
b1b98230-be9a-4a97-a678-a68c763e5cd7,Rome,char-offset:32113,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,12",,506 B.C.,,
1216a9ef-f0db-4974-968b-3656dee3a8be,Rome,char-offset:33655,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,12",,506 B.C.,,
e63f8e3b-87f1-45bc-b880-e8a126419a8f,Rome,char-offset:33905,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,12",,506 B.C.,,
51324787-758e-446b-8d0f-b2ed84eb76fe,Tiber,char-offset:30517,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"2,12",Neutral,506 B.C.,,
64382f49-dee1-4d95-b82c-a5b716a577e6,Veientines,char-offset:34128,PEOPLE,http://pleiades.stoa.org/places/423116,"Veii|Veii, Veio, Roma",42.02273,12.40191,"settlement,urban","2,12",Enemy,506 B.C.,,
5ba9429d-cf1e-4b47-b1cd-085aa646af7d,Aricia,char-offset:37494,PERSON,,,,,,"2,13",,506 B.C.,,
0ab615e1-22e4-481f-9ff8-bd75a38d8524,Aruns,char-offset:37453,PERSON,,,,,,"2,13",,506 B.C.,,
fc42c65c-d41e-49d3-a31f-4f51687d2ed9,Cumae,char-offset:37658,PLACE,http://pleiades.stoa.org/places/432808,"Cumae/Kyme (Campanian)|Cyme|Cyme/Kyme, Nemrut Limanı|Misenum|Misenum, Miseno, Bacoli|Tempio di Apollo, Averno, Pozzuoli|Portus Julius, [Portus Julius], Pozzuoli|Cumae, Cuma, Pozzuoli|Piscina Mirabilis, Bacoli",38.75953,26.936283,"temple-2,port,sanctuary,tunnel,aqueduct,settlement,cistern","2,13",Neutral,506 B.C.,,
84eb642d-5c74-4e3c-990e-7572cab21977,Etruria,char-offset:37004,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"2,13",Enemy,506 B.C.,,
82c10740-d9b8-42c6-89ff-05eb5c14d285,Porsena,char-offset:36797,PERSON,,,,,,"2,13",,506 B.C.,,
f53657aa-1c8b-4ff1-a975-b80dc58057e3,Porsena,char-offset:37154,PERSON,,,,,,"2,13",,506 B.C.,,
da913d45-bd2b-4d14-bbb0-037b26f19ae3,Porsena,char-offset:37386,PERSON,,,,,,"2,13",,506 B.C.,,
87aac64f-9d90-40c2-8508-e001e645f78a,Rome,char-offset:37423,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,13",,506 B.C.,,
300c700d-3e0a-4431-ac02-6c004784abce,Rome,char-offset:38150,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,13",,506 B.C.,,
e0ff5710-a988-429d-aefa-aaa966230b1d,Porsena,char-offset:38663,PERSON,,,,,,"2,14",,506 B.C.,,
c110ca3a-d0ef-432c-9a29-f2126323ebd8,Porsena,char-offset:39353,PERSON,,,,,,"2,14",,506 B.C.,,
3fe8df5f-5bd6-44a8-a095-bc91cc30fd52,Rome,char-offset:38778,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,14",,506 B.C.,,
123f2696-d128-4370-8283-951329ce2ac7,Rome,char-offset:39080,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,14",,506 B.C.,,
ae20ba6c-c92e-442c-96f1-323060654d31,Rome,char-offset:39181,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,14",,506 B.C.,,
fde5cda6-28da-468a-9d19-4edf73247382,T. Herminius,char-offset:38639,PERSON,,,,,,"2,14",,506 B.C.,,
43c6ac47-42e3-4ada-8b76-b6b231b99e2e,Mamilius Octavius,char-offset:40606,PERSON,,,,,,"2,15",,505 B.C.,,
ac744a89-f913-4ee5-84e7-b6471843d57b,Porsena,char-offset:40667,PERSON,,,,,,"2,15",,505 B.C.,,
bfa7d9d7-bbf7-4342-a864-a38123eb256b,Rome,char-offset:39414,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,15",,505 B.C.,,
574dc3e4-9440-481e-90ba-25aba9fb8da8,Rome,char-offset:39558,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,15",,505 B.C.,,
380b7a26-3121-4fa9-a1ed-1b4382ee3eda,Rome,char-offset:39835,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,15",,505 B.C.,,
ce1a4775-ce70-4fa2-bbc5-e8f417392fe8,Rome,char-offset:40658,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,15",,505 B.C.,,
d0ba675d-dd81-48c7-acc1-6294e3410e63,Tarquin,char-offset:40575,PEOPLE,,,,,,"2,15",,505 B.C.,,
58ba4051-6267-48f8-a44c-ee65cec7aeab,Tusculum,char-offset:40627,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","2,15",Neutral ,505 B.C.,,
7e6eb25e-374a-4254-9b67-5ae3ae357de6,Agrippa Menenius,char-offset:42122,PERSON,,,,,,"2,16",,504 B.C.,,
dd6046a7-9718-4806-afe5-76e803f24f42,Anio,char-offset:41612,PLACE,http://pleiades.stoa.org/places/422834,Anio (river),41.9412126,12.5047849,river,"2,16",Ally,504 B.C.,,
10c96a3c-e047-4f2a-b5f5-87ca287820ca,Appius Claudius,char-offset:41347,PERSON,,,,,,"2,16",,504 B.C.,,
d138240e-65c4-49fb-b6c1-b66b281a8400,Attius Clausus,char-offset:41295,PERSON,,,,,,"2,16",,504 B.C.,,
aa5e7c90-d5aa-4c4a-9203-01541015842c,Cora,char-offset:42523,PLACE,,,,,,"2,16",Ally,504 B.C.,,
5887c396-8865-4651-b788-e6c8e74853cb,M. Valerius,char-offset:40715,PERSON,,,,,,"2,16",,504 B.C.,,
d638770f-b559-4db9-a8a3-c014ca6bc080,P. Postumius,char-offset:40731,PERSON,,,,,,"2,16",,504 B.C.,,
c1fd1437-b747-4395-ab7a-2991bd9f3234,P. Postumius,char-offset:42143,PERSON,,,,,,"2,16",,504 B.C.,,
0704c360-c8f7-4ae1-9b19-d3290899116e,P. Valerius,char-offset:41093,PERSON,,,,,,"2,16",,504 B.C.,,
ba85dd46-7bb2-40c1-be97-2b892309870f,P. Valerius,char-offset:42157,PERSON,,,,,,"2,16",,504 B.C.,,
cee542ef-5a0a-460a-b055-12d2045e928c,Pometia,char-offset:42511,PLACE,http://pleiades.stoa.org/places/423005,"Pometia|Pometia/Suessa Pometia, Cisterna di Latina",41.594438,12.826351,settlement,"2,16",Ally,504 B.C.,,
b3440deb-0203-474b-b4ff-83dbddcacac7,Pometia,char-offset:42720,PLACE,http://pleiades.stoa.org/places/423005,"Pometia|Pometia/Suessa Pometia, Cisterna di Latina",41.594438,12.826351,settlement,"2,16",Enemy,504 B.C.,,
9520dc33-75bd-464c-b5b4-54985b85480a,Rome,char-offset:41339,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,16",,504 B.C.,,
b758056b-6ed4-4c7f-b581-52e8bec41c58,Rome,char-offset:41493,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,16",,504 B.C.,,
f8c81f47-6a40-448d-9ba2-caf87a94dffa,Rome,char-offset:43059,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","2,16",,504 B.C.,,
6d5110d6-2958-4881-b4b0-c51fbaca3cc5,Sabines,char-offset:40795,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"2,16",,504 B.C.,,
dbe47ed8-2824-4309-9b77-356285a3cb8b,Sabines,char-offset:40847,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"2,16",,504 B.C.,,
5a1a58ee-7cd4-4c0c-8eed-6862d3e0d846,Sabines,char-offset:41197,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"2,16",,504 B.C.,,
66b2c1cb-1d19-4256-a954-c8ba1fb9ac3c,T. Lucretius,char-offset:41129,PERSON,,,,,,"2,16",,504 B.C.,,
04fd0aee-1bf9-453f-83d4-21cefc783024,Tusculum,char-offset:40985,PLACE,http://pleiades.stoa.org/places/423108,"Tusculum|Tusculum, Tuscolo, Monte Porzio Catone",41.798322,12.709916,"amphitheatre,theatre,settlement","2,16",Neutral,504 B.C.,,
