ID,Quote Trans,Anchor,Types ,URI,Vocab,LAT,LNG,Place_Type,Citation,Relationship,Date,Location Precision 
a0b77b64-6634-4f6b-bff4-947797348d99,A. Cornelius,char-offset:28331,PERSON,,,,,,"4,27",,431 B.C.,
1adf8a31-4feb-4df6-9cf4-ede72e74d74d,A. Cornelius,char-offset:1008,PERSON,,,,,,"4,31",,428-426 B. C.,
c1d0f187-8fb1-4dfc-8d5c-bb170b4af936,A. Cornelius,char-offset:3432,PERSON,,,,,,"4,32",,426 B.C,
0c396bf9-2374-40e7-aa86-fda2447f1b09,A. Cornelius Cossus,char-offset:7160,PERSON,,,,,,"4,19",,437 B. C.,
0262385b-4dfa-4d03-90a7-1241a2a90920,A. Cornelius Cossus,char-offset:11318,PERSON,,,,,,"4,20",,437 B. C.,
7e7b106e-e1fc-4be7-a3f1-e828df240d63,A. Cornelius Cossus,char-offset:12398,PERSON,,,,,,"4,20",,437 B. C.,
84c57902-94f9-4d0b-b29f-a7db86af81e0,A. Cornelius Cossus,char-offset:36625,PERSON,,,,,,"4,30",,430-428 B. C.,
4d5a19fa-86d2-4e0b-9ed5-bb08639fb6cf,A. Cornelius Cossus,char-offset:116,PERSON,,,,,,"4,31",,428-426 B. C.,
784e7278-31ae-4e4c-a569-cabf77301789,A. Cornelius Cossus,char-offset:15083,PERSON,,,,,,"4,51",,412-411 B. C.,
bcdb8f9f-61eb-4ddb-a4bc-31f35f362225,A. Postumius Tubertus,char-offset:17863,PERSON,,,,,,"4,24",,433 B. C.,
2526dc77-054b-4a5f-8868-fc8bb47d41b5,A. Postumius Tubertus,char-offset:27322,PERSON,,,,,,"4,26",,431 B.C.,
a1af9e51-7bbd-410a-8979-267f15a40c24,A. Sellius,char-offset:27301,PERSON,,,,,,"4,42",,422 B. C.,
55d43715-219b-4e46-9f61-ae70e995d679,A. Sempronius,char-offset:34196,PERSON,,,,,,"4,44",,420 B. C.,
835c3cfe-6805-4f8f-93cd-48b35acf1e7d,A. Sempronius Atratinus,char-offset:33061,PERSON,,,,,,"4,44",,420 B. C.,
b5920deb-3ea7-4dea-b4f0-abd3a6550759,A. Sempronius Atratinus,char-offset:10660,PERSON,,,,,,"4,35",,425-424 B. C.,
0fd416f4-b767-49b7-874c-50d3c7d89475,A. Sempronius Atratinus,char-offset:4736,PERSON,,,,,,"4,47",,418 B. C.,
083b763d-77c8-45bc-bf98-ff38de0f4c29,Aemilius,char-offset:26782,PERSON,,,,,,"4,41",,423 B. C.,
200f2b9a-b7f9-4cf2-abb4-e1e49aa941e2,Aemilius,char-offset:2110,PERSON,,,,,,"4,16",,439 B. C.,
7e06c86e-7d03-4cc1-82e4-d6dc08e94f49,Aemilius,char-offset:17818,PERSON,,,,,,"4,24",,433 B. C.,
c7c3d51b-8297-4ece-9af2-25c363d43a2f,Aequi,char-offset:29525,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,43",Enemy,421 B. C.,
6cad9363-038c-4e8d-bfb8-25998948baf3,Aequi,char-offset:36994,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,45",Enemy,419 B. C.,
6a2dc075-4482-40a0-8ae6-ec309fd852eb,Aequi,char-offset:37872,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,45",Enemy,419 B. C.,
3404b2d5-0a0b-4b2b-b973-ab61792c9291,Aequi,char-offset:1105,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,1",Enemy,445 B.C.,
fda64a0b-2e33-4d2e-8fd2-41b4b3b07d27,Aequi,char-offset:5935,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,2",Enemy,445 B.C.,
ab523a4f-e90a-4685-baae-7a586ec0f8e4,Aequi,char-offset:22288,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,25",Enemy,432 B.C.,
e833c436-1952-44fe-8d34-2478f168f0b6,Aequi,char-offset:24477,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,26",Enemy,431 B.C.,
09f906d0-55f6-4a11-9580-9b434c260bbf,Aequi,char-offset:35845,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,30",Roman Supremacy ,430-428 B. C.,
973bd4d2-5269-4f37-b6b3-a0c9832ef063,Aequi,char-offset:10847,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,35",Truce ,425-424 B. C.,
ee6eff7e-ef90-44d6-a03f-4b56efcd287c,Aequi,char-offset:1267,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,46",Enemy,418 B. C.,
642360bd-c1cf-46fd-b4af-2b55c7f33276,Aequi,char-offset:3221,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,47",Enemy,418 B. C.,
fa83760b-cffe-4d9f-9a8a-b20f6d471fd1,Aequi,char-offset:3536,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,47",Enemy,418 B. C.,
77d36873-b64e-4d1c-bdb8-463210ac5818,Aequi,char-offset:3956,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,47",Enemy,418 B. C.,
bdadc612-b198-4753-9dcd-63b9c1fa549d,Aequi,char-offset:9086,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,49",,416-414 B. C.,
5dacf153-7026-41a7-a4fd-f2ed3f07ce5f,Aequi,char-offset:9277,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,49",Enemy,416-414 B. C.,
81c6acf4-6d84-4cc0-b502-eb294aca8b87,Aequi,char-offset:10055,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,49",Enemy,416-414 B. C.,
fed63825-ebbc-453c-a098-6cd942f86492,Aequi,char-offset:10156,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,49",,416-414 B. C.,
db4e57d8-35d0-4de7-9796-d217f7f660d6,Aequi,char-offset:10391,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,49",Enemy,416-414 B. C.,
d0f8c2e4-f2a6-467a-90bd-2760134d6d8a,Aequi,char-offset:19964,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,7",Enemy,444 B. C.,
3d862c94-fc76-452e-955d-a2878488bf3a,Aequi,char-offset:19219,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,53",Enemy,412-411 B. C.,
eb23d9c1-b665-4d21-a7e3-1e6f5b41c868,Aequi,char-offset:25074,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,55",Enemy,409 B.C.,
383b22f4-2a26-454c-bd3d-8a9a6978e353,Aequi,char-offset:25928,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,55",Enemy,409 B.C.,
85cbc3c8-8f2e-47f7-ab76-3a2833f6c528,Aequi,char-offset:28048,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,56",Enemy,408 B.C.,
d2729b39-732a-4e16-9848-92bd2ee6c610,Aequian,char-offset:27283,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"4,55",Enemy,409 B.C.,
a0eef7fc-ef4c-4ef0-9eb2-0685dc3c642f,Aequimaelium,char-offset:214,PLACE,http://pleiades.stoa.org/places/423025,"Roma|Roma, Roma|Rome",41.89262,12.4843457,"settlement,urban","4,16",,439 B. C.,
f6a91306-93a9-471c-ab9d-3489390c3f99,Agrippa Menenius,char-offset:32226,PERSON,,,,,,"4,11",,441 B. C.,
caa78b83-5040-4a26-b890-d63e0a18da4f,Agrippa Menenius,char-offset:37102,PERSON,,,,,,"4,13",,439 B. C.,
8b50d9de-0a04-4a8c-9cd0-3bb5be8cdca2,Agrippa Menenius Lanatus,char-offset:36360,PERSON,,,,,,"4,45",,419 B. C.,
6dbdcc07-d3bc-43ee-bacf-71e217df7b9c,Ahala Servilius,char-offset:2894,PERSON,,,,,,"4,46",,418 B. C.,
bd0be5fa-4a61-451c-bb2d-fe4a2a460cb0,Ahala Servilius,char-offset:30600,PERSON,,,,,,"4,57",,408 B.C.,
2abf9b55-d0ec-48e1-9570-f7842b245e41,Albans,char-offset:12136,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"4,4",Ally,445 B.C.,
3db7db8f-3ea4-482a-a1e1-1b54ee213d28,Algidus,char-offset:24801,PLACE,http://pleiades.stoa.org/places/422829,"Algidus|Algidus, Colle della Mola, Rocca Priora",41.77661,12.79496,settlement,"4,26",Enemy,431 B.C.,
b8e0e482-587d-4114-98e1-56e4c0bdbad7,Algidus,char-offset:25569,PLACE,http://pleiades.stoa.org/places/422829,"Algidus|Algidus, Colle della Mola, Rocca Priora",41.77661,12.79496,settlement,"4,26",Enemy,431 B.C.,
b20e2f4d-39e2-4e79-a072-541f9dffd78b,Algidus,char-offset:36101,PLACE,http://pleiades.stoa.org/places/422829,"Algidus|Algidus, Colle della Mola, Rocca Priora",41.77661,12.79496,settlement,"4,30",Enemy,430-428 B. C.,
79c8c975-c600-4e43-aa03-a88519e78fa4,Ancus,char-offset:9018,PERSON,,,,,,"4,3",,445 B.C.,
42734c92-dd93-40f4-a661-4bf8a6a2515f,Anio,char-offset:3833,PLACE,http://pleiades.stoa.org/places/422834,Anio (river),41.9412126,12.5047849,river,"4,17",,438 B.C.,
510da009-faff-4121-b1f2-b9bd3dfab9f5,Anio,char-offset:4664,PLACE,http://pleiades.stoa.org/places/422834,Anio (river),41.9412126,12.5047849,river,"4,17",,438 B.C.,
c373664f-2d1c-4a6c-a596-b8b7ded6fb3a,Anio,char-offset:4724,PLACE,http://pleiades.stoa.org/places/422834,Anio (river),41.9412126,12.5047849,river,"4,17",,438 B.C.,
9699b4d4-8ddf-463b-8195-91f0c7893695,Anio,char-offset:5002,PLACE,http://pleiades.stoa.org/places/422834,Anio (river),41.9412126,12.5047849,river,"4,17",,438 B.C.,
e692964a-3534-48c8-8fa8-562f48397ce1,Anio,char-offset:14271,PLACE,http://pleiades.stoa.org/places/422834,Anio (river),41.9412126,12.5047849,river,"4,21",,436 B.C.,
d49129fa-1c02-4875-a4ab-6f6f98293fe3,Antistius,char-offset:33192,PERSON,,,,,,"4,44",,420 B. C.,
e670dfca-b470-49bd-8401-c9c666d60ed2,Antistius,char-offset:33543,PERSON,,,,,,"4,44",,420 B. C.,
76e1f72c-1471-4fdf-9773-c9d7e6a5e6c5,Antium,char-offset:29019,PLACE,http://pleiades.stoa.org/places/422837,"Antium|Antium, Anzio|Villa di Nerone, Anzio",41.455191,12.628595,"theatre,villa,settlement,port","4,56",Ally,408 B.C.,
d6afa716-9466-403c-8795-2bde47753696,Antium,char-offset:31924,PLACE,http://pleiades.stoa.org/places/422837,"Antium|Antium, Anzio|Villa di Nerone, Anzio",41.455191,12.628595,"theatre,villa,settlement,port","4,57",Enemy,408 B.C.,
f2206634-b9be-4395-b512-84c229d6e145,Antium,char-offset:37078,PLACE,http://pleiades.stoa.org/places/422837,"Antium|Antium, Anzio|Villa di Nerone, Anzio",41.455191,12.628595,"theatre,villa,settlement,port","4,59",Enemy,406 B.C.,
c775e5ad-ae87-4600-9f50-e3ca45d00557,Antius,char-offset:2382,PERSON,,,,,,"4,17",,438 B.C.,
d8dee75b-430f-4bb5-a690-998a67dc8b26,Antonius Merenda,char-offset:27626,PERSON,,,,,,"4,42",,422 B. C.,
658225f8-0a83-456d-827e-42be576532b1,Anxur,char-offset:37252,PLACE,http://pleiades.stoa.org/places/433143,"Tarracina(e)/Anxur|Tarracinae/Tarracina/Anxur, Terracina",41.2912168,13.2488651,"sanctuary,settlement","4,59",Enemy,406 B.C.,
e51f4125-308d-42e8-8f94-bdfc20839acb,Anxur,char-offset:38531,PLACE,http://pleiades.stoa.org/places/433143,"Tarracina(e)/Anxur|Tarracinae/Tarracina/Anxur, Terracina",41.2912168,13.2488651,"sanctuary,settlement","4,59",Enemy,406 B.C.,
556e666d-5ac4-4dd2-8524-2b4dc7d696c9,Appius,char-offset:14854,PERSON,,,,,,"4,36",,425-424 B. C.,
c1a853a9-1d94-455b-a7d2-068d25eafafc,Appius Claudius,char-offset:14546,PERSON,,,,,,"4,36",,425-424 B. C.,
fd9270ef-44d3-421f-91ec-5513470da39c,Appius Claudius,char-offset:5817,PERSON,,,,,,"4,48",,417 B. C.,
69ddea7f-b428-49d9-93ac-4a2925e1f9c8,Appius Claudius,char-offset:6031,PERSON,,,,,,"4,48",,417 B. C.,
37958b87-ca0b-4ed5-b795-4039e389abd3,Ardea,char-offset:929,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,1",,445 B.C.,
38521a70-14e9-47b6-b319-94d970ca79dd,Ardea,char-offset:30023,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,10",Ally,443 B. C.,
b791bafa-368c-4628-8efc-2749c114efe6,Ardea,char-offset:31304,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,11",Ally,441 B. C.,
2cbaf08f-d17a-420a-97f9-5675ad36c6db,Ardea,char-offset:31578,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,11",Ally,441 B. C.,
b58a7588-212f-42aa-916f-aa68ca28021a,Ardea,char-offset:20005,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,7",Enemy,444 B. C.,
ada8a9df-e5d8-4276-8f4b-aa0a70304e9a,Ardea,char-offset:20357,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,7",Enemy,444 B. C.,
63113836-5916-4f1c-bdd6-e03ba06906b4,Ardea,char-offset:22091,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,7",Ally,444 B. C.,
8178a55f-bb72-4860-8d93-ed3b95f1afb8,Ardea,char-offset:22562,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,7",Ally,444 B. C.,
836d7a81-c0a8-4300-9855-4a2550979e4e,Ardea,char-offset:24985,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,9",Ally,443 B.C.,
d29b8e82-82e1-48f1-b065-aad5ad7a6adb,Ardea,char-offset:27581,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,9",Ally,443 B.C.,
209f89a3-2e54-436f-adab-c9502d754f8f,Ardea,char-offset:28251,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,9",Unclear,443 B.C.,
aceef0df-c3eb-4019-81de-fd7fc5e81507,Ardeates,char-offset:32216,PEOPLE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,11",Ally,441 B. C.,
a0c7362e-60f8-4776-a5a2-8b46a15a6260,Ardeates,char-offset:20753,PEOPLE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","4,7",Ally,444 B. C.,
9977f2aa-5c3b-42b8-a125-8e9e5c8e78b5,Artena,char-offset:42782,PLACE,http://sws.geonames.org/3182778,Artena,41.74126,12.90667,,"4,61",Enemy,404 B.C.,
2d8671da-5789-4590-8be5-5575154989b1,Artena,char-offset:43986,PLACE,http://sws.geonames.org/3182778,Artena,41.74126,12.90667,,"4,61",,404 B.C.,
09522f31-3d79-4d2a-b315-c9812d449300,Atratinus,char-offset:34508,PERSON,,,,,,"4,44",,420 B. C.,
6c0a1fd4-e048-4fcb-b941-d43419844bd6,Augustus Caesar,char-offset:10670,PERSON,,,,,,"4,20",,437 B. C.,
490b574a-54f6-4d1d-a168-3367d087d44c,Aulus Manlius,char-offset:41834,PERSON,,,,,,"4,61",,404 B.C.,
b945912e-f29e-46d4-85e5-536fc3de0bd2,Aulus Sempronius Atratinus,char-offset:19511,PERSON,,,,,,"4,7",,444 B. C.,
6bcaaad8-ff47-4167-b295-e032338820ee,Bolae,char-offset:9657,PLACE,,,,,,"4,49",New Roman Territory,416-414 B. C.,
9a026545-4276-47cc-bbd5-1b9fff92c042,Bolae,char-offset:10072,PLACE,,,,,,"4,49",Lost Roman Territory,416-414 B. C.,
3f76d26b-64da-4987-8762-3170b7a3e8bd,Bolae,char-offset:10354,PLACE,,,,,,"4,49",Enemy,416-414 B. C.,
f021e217-2079-4381-9529-a244d4326d4a,Bolae,char-offset:11279,PLACE,,,,,,"4,49",New Roman Territory,416-414 B. C.,
997245fc-e586-4767-bd4b-079da356b0eb,Bolae,char-offset:11322,PLACE,,,,,,"4,49",,416-414 B. C.,
0f217685-7a2c-4b25-a8f0-f84d67a78f99,Bolae,char-offset:16163,PLACE,,,,,,"4,51",,414-413 B. C.,
20b50942-cbf0-43e8-add6-b07b4c9a4526,Bolani,char-offset:9038,PEOPLE,http://pleiades.stoa.org/places/438696,Bolani,,,unlocated,"4,49",Enemy,416-414 B. C.,
ba29a42f-96e6-41cf-aeff-e12cba1ec265,Bolani,char-offset:9385,PEOPLE,http://pleiades.stoa.org/places/438696,Bolani,,,unlocated,"4,49",Enemy,416-414 B. C.,
fda79885-2d67-4da7-974d-693f03da70ed,C. Canuleius,char-offset:147,PERSON,,,,,,"4,1",,445 B.C.,
5848eb1f-8ab2-4317-ae41-0a8f5a0fad6d,C. Canuleius,char-offset:1554,PERSON,,,,,,"4,1",,445 B.C.,
9fb3e652-2d01-4159-ba46-94db622ee93f,C. Canuleius,char-offset:3206,PERSON,,,,,,"4,2",,445 B.C.,
dbbe942b-7b90-418b-bea9-0b49eef09a6b,C. Claudius,char-offset:17626,PERSON,,,,,,"4,6",,445 B.C.,
962d3fe3-0763-4424-a40d-f6bdcc2d3823,C. Curtius,char-offset:53,PERSON,,,,,,"4,1",,445 B.C.,
97201a13-ec61-4bd4-abc9-62087e334d7b,C. Curtius,char-offset:20222,PERSON,,,,,,"4,7",,444 B. C.,
6c0a7fba-0003-425f-b96f-334af8252ca0,C. Fulcinius,char-offset:2347,PERSON,,,,,,"4,17",,438 B.C.,
b7e72622-42cb-40ce-b21a-f5484f2d9870,C. Furius,char-offset:87,PERSON,,,,,,"4,31",,428-426 B. C.,
ef333f54-1c3d-46bb-b075-7b4642dba31b,C. Furius Pacilus,char-offset:32989,PERSON,,,,,,"4,12",,440 B. C.,
ec2d8a2d-ab3e-40c9-8be6-d02c1572c0a1,C. Furius Pacilus,char-offset:17389,PERSON,,,,,,"4,52",,412-411 B. C.,
63b1e136-9462-4818-9460-2edcb0bd642c,C. Julius,char-offset:13618,PERSON,,,,,,"4,21",,436 B.C.,
e03f86e8-06a3-469f-a7cb-e63d9c510736,C. Julius,char-offset:35022,PERSON,,,,,,"4,29",,431-429 B. C.,
1e0a47da-51b4-4f29-b3d0-5c628155915d,C. Julius Julus,char-offset:27554,PERSON,,,,,,"4,56",,408 B.C.,
96641309-cc64-4b28-99cd-7b1343b97b53,C. Julius Julus,char-offset:41794,PERSON,,,,,,"4,61",,404 B.C.,
9d48370a-190a-466f-a653-0661078ee0ec,C. Junius,char-offset:23127,PERSON,,,,,,"4,40",,423 B. C.,
7f92c9c9-50f6-4669-883c-b1445f8a2643,C. Nautius Rutilus,char-offset:18150,PERSON,,,,,,"4,52",,412-411 B. C.,
e1b9a3cc-caa1-492a-9835-d815921895e8,C. Sempronius,char-offset:16465,PERSON,,,,,,"4,37",,423 B. C.,
3bb35d4e-0099-4b70-9064-57cfd2ce5b5e,C. Sempronius,char-offset:27778,PERSON,,,,,,"4,42",,422 B. C.,
7c11cb3a-8a37-432e-97be-3c6bde6b7dea,C. Sempronius,char-offset:29117,PERSON,,,,,,"4,42",,422 B. C.,
543c5a3e-cc56-403e-a6eb-77f871e96f4d,C. Sempronius,char-offset:34789,PERSON,,,,,,"4,44",,420 B. C.,
2a321efe-068e-4e6e-91aa-77dc4658dced,C. Sempronius Atratinus,char-offset:14926,PERSON,,,,,,"4,37",,423 B. C.,
6d541d03-2120-4ba7-a6e9-b1dba77fbd3f,C. Servilius,char-offset:37639,PERSON,,,,,,"4,45",,419 B. C.,
8a1e20fb-c991-4ccf-8229-b6f7fbfb2b7d,C. Servilius,char-offset:41607,PERSON,,,,,,"4,14",,439 B. C.,
7012e589-c618-42d8-bee9-89a248242a00,C. Servilius Ahala,char-offset:27596,PERSON,,,,,,"4,56",,408 B.C.,
f1de14f0-16f6-4565-bd19-ae1f987070e4,C. Servilius Ahala,char-offset:33211,PERSON,,,,,,"4,57",,408 B.C.,
6b1254e8-aa09-43eb-9806-413bb02f9cb8,C. Servilius Ahala,char-offset:37529,PERSON,,,,,,"4,59",,406 B.C.,
53a3c4c5-ffa5-44ae-8261-570ad846cc50,C. Valerius Potitus,char-offset:8718,PERSON,,,,,,"4,49",,416-414 B. C.,
1b384582-a797-48d0-8f34-a92eebcccb76,C. Valerius Potitus,char-offset:19173,PERSON,,,,,,"4,53",,410 B.C.,
44e2c52a-8a49-4ddc-8f2b-fda996be8519,C. Valerius Potitus,char-offset:33165,PERSON,,,,,,"4,57",,408 B.C.,
92427b37-8623-4e8f-918b-f84d7c76b050,C. Valerius Potitus,char-offset:42429,PERSON,,,,,,"4,61",,404 B.C.,
2390b9b0-7694-4023-a683-0c02294a4617,Caere,char-offset:44120,PLACE,http://pleiades.stoa.org/places/422859,"Caere|Caere/Kairea/Agylla, Cerveteri",42.007707,12.10541,"cemetery,architecturalcomplex,tomb,sanctuary,settlement","4,61",Unknown,404 B.C.,
aafde396-9969-49bc-a178-5122ced643b0,Caere,char-offset:44210,PLACE,http://pleiades.stoa.org/places/422859,"Caere|Caere/Kairea/Agylla, Cerveteri",42.007707,12.10541,"cemetery,architecturalcomplex,tomb,sanctuary,settlement","4,61",Unknown,404 B.C.,
e430f8c0-c087-4ee7-8ba9-a58df9c5fb6c,Caesar,char-offset:11040,PERSON,,,,,,"4,20",,437 B. C.,
b5162308-3420-4a1d-9288-bd8b9c846896,Caius Sempronius,char-offset:23298,PERSON,,,,,,"4,40",,423 B. C.,
9188a392-e2b3-465a-be7b-af57fddb59dc,Caius Sempronius,char-offset:24081,PERSON,,,,,,"4,40",,423 B. C.,
7de14c40-82b0-46f0-a6ab-01291c4fa343,Caius Sempronius,char-offset:34477,PERSON,,,,,,"4,44",,420 B. C.,
576a43bf-0db2-4c51-9a97-f2c190635dab,Caius Servilius Ahala,char-offset:39820,PERSON,,,,,,"4,13",,439 B. C.,
a4612946-5ca8-4bd1-8b1e-775e7cdfce35,Caius Servilius Ahala,char-offset:38340,PERSON,,,,,,"4,30",,430-428 B. C.,
d1b08bcb-4967-4b7c-b2ff-020b08e88558,Canuleii,char-offset:4389,PERSON,,,,,,"4,2",,445 B.C.,
fbe4fa91-c35f-4dfb-8828-287171338128,Canuleius,char-offset:5560,PERSON,,,,,,"4,2",,445 B.C.,
3c77b940-12b7-4ec4-a46b-a07c608c12d0,Canuleius,char-offset:5983,PERSON,,,,,,"4,2",,445 B.C.,
0e02dbcb-e1b3-42dd-9348-9888d3acf7b9,Canuleius,char-offset:6347,PERSON,,,,,,"4,3",,445 B.C.,
7f75b4d8-9e17-4c33-bc4d-2eca7d563340,Canuleius,char-offset:17025,PERSON,,,,,,"4,6",,445 B.C.,
01cbcd9a-aca1-4170-a9b4-6c3fd4979780,Capitolinus,char-offset:29508,PERSON,,,,,,"4,43",,421 B. C.,
b75dd6ef-6195-4f08-8756-392af6e8383f,Capitolinus,char-offset:17749,PERSON,,,,,,"4,6",,445 B.C.,
f19f986e-e82c-49dc-b447-8d2aca3e7abb,Capitolinus Quinctius,char-offset:27058,PERSON,,,,,,"4,41",,423 B. C.,
fcabe75f-3255-481b-a365-6ef946e09a95,Capitolinus Quinctius,char-offset:6227,PERSON,,,,,,"4,18",,437 B. C.,
9759a649-8052-4f58-8341-fbd808610fb9,Capua,char-offset:15165,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,37",Unknown,423 B. C.,
bef01849-3ee3-4abe-bdfa-99e08effb170,Capua,char-offset:15220,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,37",Unknown,423 B. C.,
e3dd4c6b-4b65-42fc-9538-1e74a02e4662,Capua,char-offset:18382,PLACE,http://pleiades.stoa.org/places/413122,Etruria/Tuscia,42.42102875,11.75274412,region,"4,52",Unknown,412-411 B. C.,
66db214d-dcaf-460e-b144-6a0f3385299e,Carthaginians,char-offset:35487,PEOPLE,http://pleiades.stoa.org/places/634585138,Roman amphitheater of Carthage,36.8562215,10.314578,amphitheatre,"4,29",Enemy,431-429 B. C.,
189ac6c4-8bf1-4e34-9933-5ff1438089bc,Carventum,char-offset:19722,PLACE,http://pleiades.stoa.org/places/438707,Carventum,,,unlocated,"4,53",Unknown,410 B.C.,
c0cf2602-b22a-42f8-898a-e77f9ddc3ab0,Carventum,char-offset:20946,PLACE,http://pleiades.stoa.org/places/438707,Carventum,,,unlocated,"4,53",Unknown,410 B.C.,
64987229-b2eb-4b04-9fdc-381fb04d8eae,Carventum,char-offset:25878,PLACE,http://pleiades.stoa.org/places/438707,Carventum,,,unlocated,"4,55",,409 B.C.,
d1eda747-1101-436e-93f3-78dc9c4b13a6,Carventum,char-offset:26985,PLACE,http://pleiades.stoa.org/places/438707,Carventum,,,unlocated,"4,55",,409 B.C.,
9ed233f1-09ff-46c0-84ff-5e02d8a93ef7,Carventum,char-offset:27129,PLACE,http://pleiades.stoa.org/places/438707,Carventum,,,unlocated,"4,55",,409 B.C.,
c5c937a2-7357-452c-b030-e0889b929f1e,Carventum,char-offset:28180,PLACE,http://pleiades.stoa.org/places/438707,Carventum,,,unlocated,"4,56",Enemy,408 B.C.,
0387fcda-510f-4eea-8e82-05dbeb4122fd,Cassii,char-offset:43294,PERSON,,,,,,"4,15",,439 B. C.,
c1ca5426-7fea-40aa-bca4-086ea87697c4,Cincinnatus,char-offset:26995,PERSON,,,,,,"4,41",,423 B. C.,
d1dd3fed-1284-440b-8920-e8870b5941ce,Cincinnatus,char-offset:39776,PERSON,,,,,,"4,13",,439 B. C.,
3ab4646d-4825-477d-82e2-965a9c98bfa8,Cincinnatus,char-offset:41978,PERSON,,,,,,"4,15",,439 B. C.,
3a02bfba-bd0a-4eaf-b406-2c30c53e6bf8,Cincinnatus,char-offset:2010,PERSON,,,,,,"4,16",,439 B. C.,
f6d103b6-e921-4f46-a804-70841dcd2cb0,Cincinnatus,char-offset:17733,PERSON,,,,,,"4,6",,445 B.C.,
06ce0dc2-11e4-48da-9a9e-66c8606eb3bf,Claudian,char-offset:9618,PERSON,,,,,,"4,3",,445 B.C.,
9a5f040d-468f-45c6-b1d9-e04f6d29eab6,Claudii,char-offset:43278,PERSON,,,,,,"4,15",,439 B. C.,
