UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,CITATION,RELATIONSHIP,DATE,PRECISE LOCATION
dcf2582c-f04d-4231-bc34-622560c61c80,Italy,char-offset:31947,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"2,15",,,YES
fc5b4b93-80f9-4129-aaf5-93aed12ad149,Italy,char-offset:35662,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"2,17",,,YES
2e2d03b9-28f7-43ee-bbec-17002195f627,Italy,char-offset:35904,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"2,17",,,YES
102cab6b-951c-42d2-a2b5-50ca80284057,Italy,char-offset:4428,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"2,59",,,
f1bab125-ea54-4147-9aab-2607b8eb1500,Italy,char-offset:5286,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"2,59",,,
ce448ca3-24bd-44a4-a4b9-1da96ad26fd7,Italy,char-offset:22003,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"2,66",,,
7eb36b62-f0ee-433f-a908-a04c35785cd5,Italy,char-offset:22211,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"2,66",,,
f5d024c1-ae1d-495a-bf2d-f7b75f7f3e15,Italy,char-offset:40433,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,"2,49",,,
0e836b99-3653-486d-ba48-b58aaa2b6060,Julius,char-offset:14285,PERSON,,,,,,"2,63",,,
b459b2b4-a009-4cae-8d34-43a466609bc7,Julius,char-offset:14628,PERSON,,,,,,"2,63",,,
355a0f73-df28-4cbb-bf3d-e94942ba8526,Jupiter,char-offset:10144,PERSON,,,,,,,,,
a12d5eac-bf60-40ca-b5a5-ecc42c355258,Jupiter,char-offset:12294,PERSON,,,,,,,,,
dd131f2f-a4b5-425d-9e5e-a834216edc6d,Jupiter,char-offset:22355,PERSON,,,,,,,,,
af6ae1c0-5ef8-4973-857d-a8157e3bda98,Jupiter,char-offset:38703,PERSON,,,,,,,,,
0cc8bbc4-f30f-4bfc-8d89-1ae640488240,King Hostilius,char-offset:29238,PERSON,,,,,,"2,70",,,
553e670a-b0ad-4432-969b-0123184d98ea,Lacedaemonian,char-offset:3739,PEOPLE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,37.07624042,22.46082645,region,"2,58",,,
3c1be6c4-b94b-4d61-91b3-1efde08a978e,Lacedaemonian,char-offset:9113,PEOPLE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,37.07624042,22.46082645,region,"2,61",,,
a6867520-9874-415f-9799-08d74aea21f0,Lacedaemonians,char-offset:28174,PEOPLE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,37.07624042,22.46082645,region,"2,13",,,YES
efdd4f90-d1dc-4555-b6bd-b6629e04c4a9,Lacedaemonians,char-offset:29474,PEOPLE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,37.07624042,22.46082645,region,"2,14",,,YES
4c8213b0-b6de-43d3-af6d-e8672227ac67,Lacedaemonians,char-offset:34802,PEOPLE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,37.07624042,22.46082645,region,"2,17",,,YES
37aa389a-fd66-4f6c-b2eb-974f9d31e05c,Lacedaemonians,char-offset:46371,PEOPLE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,37.07624042,22.46082645,region,"2,23",,,YES
9aa12813-1dcb-4c9e-9123-71e502d8c1b7,Lacedaemonians,char-offset:50697,PEOPLE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,37.07624042,22.46082645,region,"2,24",,,YES
f8f99698-44fe-4420-8e10-0f5561c73f2a,Lacedaemonians,char-offset:61233,PEOPLE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,37.07624042,22.46082645,region,"2,28",,,YES
5af8eed5-3e1b-4ecc-ad08-b39a9447bea8,Latins,char-offset:19867,PEOPLE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people","2,66",,,
5863f594-fea8-48a2-95e8-9f8e3eb4b02c,Latinus,char-offset:3107,PERSON,,,,,,,,,
0db6ce44-8385-4934-9278-c263727584d7,Lavinium,char-offset:45104,PLACE,http://pleiades.stoa.org/places/423104,"Tredici Altari|Temple East of Lavinium|Pratica di Mare, Pomezia|Tredici Altari|Lavinium|Lavinium, Pratica di Mare, Pomezia",41.66391,12.48009,"temple-2,urban,port,sanctuary,settlement","2,51",Enemy,,
c5b6a605-6a69-4945-af1d-0f2afa7672a7,Lavinium,char-offset:46113,PLACE,http://pleiades.stoa.org/places/423104,"Tredici Altari|Temple East of Lavinium|Pratica di Mare, Pomezia|Tredici Altari|Lavinium|Lavinium, Pratica di Mare, Pomezia",41.66391,12.48009,"temple-2,urban,port,sanctuary,settlement","2,52",Enemy,,
79e7336a-d901-46b7-856e-6566d64be791,Leuctra,char-offset:35210,PLACE,http://pleiades.stoa.org/places/540913,"Leuktra|Leuktra, Leuktra",38.25422,23.18095,settlement,"2,17",,,YES
ab154fa4-309c-46aa-955a-148f5dc6ba2e,Licinius,char-offset:46443,PERSON,,,,,,"2,52",,,
22a7cbd7-2581-455f-ac72-99df4fbc7e51,Licinius Crassus,char-offset:14408,PERSON,,,,,,,,,
32cc5728-0af8-4cf8-a243-edbcd562aa34,Lucius Caecilius,char-offset:21084,PERSON,,,,,,"2,66",,,
f7e469e3-e39a-454c-9545-4d46b61bed2d,Lucius Piso,char-offset:18799,PERSON,,,,,,"2,38",,,
81909b40-7fff-4a85-9ea9-29c600bb7fe6,Lucumo,char-offset:15964,PERSON,,,,,,"2,37",,,
10d7cd88-e4da-499d-b834-a06b54a86e54,Lucumo,char-offset:17444,PERSON,,,,,,"2,37",,,
bd4caba8-21ba-490f-a133-0cac21682d09,Lucumo,char-offset:25290,PERSON,,,,,,"2,42",,,
b92b6d00-01dd-4066-82ac-8d82dc7e74d6,Lucumo,char-offset:28266,PERSON,,,,,,"2,43",,,
a67870d7-20eb-4bdc-9dd0-fb8beb523219,Lycaon,char-offset:1109,PERSON,,,,,,"2,1",,,NO
ed175d2b-5422-47e4-a25d-a05df0fe2909,Lycaonia,char-offset:1010,PLACE,http://pleiades.stoa.org/places/982262,Lycaonia,37.5,32.5,province,"2,1",,,YES
80bdfa19-977b-4022-9f04-2e4506a47f41,Lycurgus,char-offset:46463,PERSON,,,,,,,,,
9ab48da4-c8f1-4ab5-a70e-a1660d9eda0f,Lycurgus,char-offset:9100,PERSON,,,,,,"2,61",,,
73bc168a-c4a8-45ca-af3b-584b5c1a27fd,Lycurgus,char-offset:9470,PERSON,,,,,,"2,61",,,
604a3b14-ea46-4b1c-8d1f-cece020c616b,Lycurgus,char-offset:40021,PERSON,,,,,,"2,49",,,
499188ad-9eab-4f89-99c9-6f084d372c98,Macedonia,char-offset:35768,PLACE,http://pleiades.stoa.org/places/491656,Macedonia,41.25,21.75,unknown,"2,17",,,YES
c87b6da4-aff1-44c8-9d43-717450bcf57d,Marcus Pomponius,char-offset:54280,PERSON,,,,,,,,,
4796989e-8378-46f7-9263-cc600c21cbb7,Mars,char-offset:3602,PERSON,,,,,,,,,
10ee699f-fb95-47c9-8f5f-f2f103a2968a,Medullia,char-offset:14358,PLACE,http://pleiades.stoa.org/places/438784,Medullium/Medullum,,,unlocated,"2,36",,,
84cddb88-cbc4-42b9-bd76-68c57cec2fdb,Metellus,char-offset:21109,PERSON,,,,,,"2,66",,,
dcfafdea-b58e-49dc-a016-9e659f9148fb,Mettius Curtius,char-offset:25515,PERSON,,,,,,"2,42",,,
483a7a4f-6e4d-4e3c-a130-eb96a4f7a276,Mettius Curtius,char-offset:35287,PERSON,,,,,,"2,46",,,
27b8325b-0c3f-4bca-b3ca-f077c3a03cc2,Mezentius,char-offset:12153,PERSON,,,,,,,,,
e91c7464-93bd-4ab2-8ba2-bbf6780cf5e2,Minos,char-offset:9076,PERSON,,,,,,"2,61",,,
8075e893-5ace-4e48-a645-ea459a98f5bb,Modius,char-offset:38140,PERSON,,,,,,"2,48",,,
72485d38-9cbc-4778-9fb8-914bbad46118,Nomentum,char-offset:49030,PLACE,http://pleiades.stoa.org/places/422986,"Nomentum|Nomentum, Mentana|Mentana",42.03398,12.63764,"settlement-modern,settlement","2,53",,,
1975d51e-3c94-4098-8931-4665f6060bdb,Numa,char-offset:2889,PERSON,,,,,,"2,58",,,
faa40de1-067c-48c7-b856-3a0760f365a5,Numa,char-offset:3604,PERSON,,,,,,"2,58",,,
6dd6ed71-3f72-4336-bcb9-333a01d3ad16,Numa,char-offset:3985,PERSON,,,,,,"2,59",,,
7f06eedd-b586-4e03-8c4d-090bb1a50fde,Numa,char-offset:4214,PERSON,,,,,,"2,59",,,
b091cfa5-4b11-4aa6-a027-5b95f8151597,Numa,char-offset:4309,PERSON,,,,,,"2,59",,,
8972db52-8a92-444f-a7c9-971b6667425b,Numa,char-offset:4589,PERSON,,,,,,"2,59",,,
9b87c715-487d-4fc4-911f-20574c2d7830,Numa,char-offset:4759,PERSON,,,,,,"2,59",,,
3caa103a-e12d-4676-b3a5-9a3e5f94c142,Numa,char-offset:4910,PERSON,,,,,,"2,59",,,
79ec02e3-e45c-45b6-a5ea-f344a0dde467,Numa,char-offset:5310,PERSON,,,,,,"2,59",,,
381d0489-f197-489f-a9bd-5966bb21a578,Numa,char-offset:5412,PERSON,,,,,,"2,59",,,
71ee8338-dcaf-4438-8d5a-3c443a71c910,Numa,char-offset:5653,PERSON,,,,,,"2,59",,,
017fbfbe-963e-4f3a-8341-ff2c384e48d6,Numa,char-offset:5903,PERSON,,,,,,"2,60",,,
40fabb75-80a9-4273-b7b3-5f8447039286,Numa,char-offset:8785,PERSON,,,,,,"2,61",,,
742a4dd8-01ed-451f-a671-e253ea98e5cc,Numa,char-offset:11521,PERSON,,,,,,"2,62",,,
2ecff372-a825-4342-a892-876df8149146,Numa,char-offset:14815,PERSON,,,,,,"2,63",,,
61d562b0-6b0e-4a23-8b85-96607240a0d1,Numa,char-offset:17769,PERSON,,,,,,"2,65",,,
2124b594-1244-45a8-aa9a-53b8c90c379e,Numa,char-offset:19486,PERSON,,,,,,"2,66",,,
198ff7c9-86e1-453d-970c-23a7a96f583f,Numa,char-offset:22800,PERSON,,,,,,"2,67",,,
cced5dd6-e7bf-4356-b99d-033927425cca,Numa,char-offset:28843,PERSON,,,,,,"2,70",,,
4fd26f1c-c116-4fe5-b582-56932545edd9,Numa,char-offset:29223,PERSON,,,,,,"2,70",,,
d1e01d16-6838-4ce2-9ab6-c76f2bada793,Numa,char-offset:31736,PERSON,,,,,,"2,71",,,
361b307d-7f4a-42b7-bc7d-34be124451ef,Numa,char-offset:31969,PERSON,,,,,,"2,71",,,
c79e7333-b2fd-4e20-88a9-e7cf249b1b1a,Numa,char-offset:33807,PERSON,,,,,,"2,72",,,
185bb237-4c22-43c2-83d8-f796681b07d0,Numa,char-offset:34094,PERSON,,,,,,"2,72",,,
7879fdda-3eb6-447e-b1e6-5e3c9ef733f0,Numa,char-offset:34196,PERSON,,,,,,"2,72",,,
1bb61122-fc63-499f-93fc-71b2b25a0563,Numa,char-offset:38689,PERSON,,,,,,"2,72",,,
5fc855e9-3867-42aa-86c3-cc3d16a02193,Numa,char-offset:40615,PERSON,,,,,,"2,73",,,
65895b36-7c51-4384-94a8-84ba29843eaf,Numa,char-offset:43001,PERSON,,,,,,"2,74",,,
3a3f5ded-333c-4973-9afc-f24ceaf5caef,Numa,char-offset:43555,PERSON,,,,,,"2,75",,,
c3959290-98ca-423e-89d0-2f3fbd3cfee4,Numa,char-offset:45644,PERSON,,,,,,"2,75",,,
7aae18de-43ed-4267-8c24-d85a39a37f7a,Numa,char-offset:47057,PERSON,,,,,,"2,76",,,
61908a7e-1e89-4217-b317-2edddb429b81,Numa,char-offset:47624,PERSON,,,,,,"2,76",,,
adb7dcd1-af9e-472b-8e3e-9645f79b75f7,Numa Pompilius,char-offset:47873,PERSON,,,,,,,,,
16190e6b-62c0-4cad-8dd8-c2ca6251ed3e,Numa Pompilius,char-offset:59162,PERSON,,,,,,,,,
20484a28-b983-4401-b2f6-fc1a0f67e47e,Numa Pompilius,char-offset:3480,PERSON,,,,,,"2,58",,,
f4e40817-80b1-400f-bdfc-da467f9a0dd3,Numa Pompilius,char-offset:49074,PERSON,,,,,,"2,76",,,
8a178afc-2b93-4c81-81b9-48eff47bdfad,Numitor,char-offset:767,PERSON,,,,,,"2,30",,,
87be1bd6-8fd9-43ac-b309-422ae295dc6a,Oenotrians,char-offset:664,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"2,1",,,NO
a9a69e6e-c77e-48b2-839c-d4630515fad2,Oenotrians,char-offset:919,PEOPLE,http://pleiades.stoa.org/places/452395,Oenotri,40.42064875,15.00532475,people,"2,1",,,NO
0640f756-46d9-4336-9435-d8b58fd50568,Oenotrus,char-offset:1088,PERSON,,,,,,"2,1",,,NO
25a953dd-affd-46bb-b6cb-1ac90fedc184,Palatine,char-offset:19657,PLACE,http://pleiades.stoa.org/places/971691208,Palatinus Mons,41.8893064,12.4871093,hill,"2,66",,,
53fde41f-88cc-4501-8af0-ba0b16d7e067,Palatine,char-offset:29009,PLACE,http://pleiades.stoa.org/places/971691208,Palatinus Mons,41.8893064,12.4871093,hill,"2,70",,,
ec5e7b3d-6726-4a32-b26e-e09d91386b7c,Palatine,char-offset:15398,PLACE,http://pleiades.stoa.org/places/971691208,Palatinus Mons,41.8893064,12.4871093,hill,"2,37",,,
9d1b1b9c-4e90-46e0-87d5-7d18017e6a36,Palatine,char-offset:41271,PLACE,http://pleiades.stoa.org/places/971691208,Palatinus Mons,41.8893064,12.4871093,hill,"2,50",Ally,,
4013dacf-e879-4bda-a7ac-725ec862c51e,Palatine,char-offset:41327,PLACE,http://pleiades.stoa.org/places/971691208,Palatinus Mons,41.8893064,12.4871093,hill,"2,50",Ally,,
f5ef6064-3e7e-46ce-84fc-e96644fb4593,Palatine,char-offset:42051,PLACE,http://pleiades.stoa.org/places/971691208,Palatinus Mons,41.8893064,12.4871093,hill,"2,50",Ally,,
ff3b77c9-521a-4920-8a90-b817ae84812e,Pallantium,char-offset:1450,PLACE,http://pleiades.stoa.org/places/570548,"Pallantion|Pallantion, Berbati",37.462155,22.336587,settlement,"2,1",,,YES
a5b8cb12-fa89-4fa2-b82a-9470417e3edf,Pallantium,char-offset:1656,PLACE,http://pleiades.stoa.org/places/570548,"Pallantion|Pallantion, Berbati",37.462155,22.336587,settlement,"2,1",,,YES
2122c9db-dc01-4fef-bd11-ba2fbf0c0219,Pallantium,char-offset:1887,PLACE,http://pleiades.stoa.org/places/570548,"Pallantion|Pallantion, Berbati",37.462155,22.336587,settlement,"2,1",,,YES
9aba118a-a58d-4384-be1c-356706c16914,Parthian,char-offset:14494,PLACE,http://pleiades.stoa.org/places/894004,"Hatra|Hatra, al-Hadr",35.58703,42.71855,settlement,"2,6",,,YES
b3582e64-9bb7-4214-b0b1-0ff8d757dad4,Pelasgians,char-offset:1261,PEOPLE,http://pleiades.stoa.org/places/413044,"*Aurinia/Saturnia|*Aurinia/Saturnia, Saturnia, Manciano",42.666255,11.504827,"settlement,city-gate","2,1",,,YES
daab62b5-3f9a-49ad-b215-4c2954c09358,Pelasgians,char-offset:1403,PEOPLE,http://pleiades.stoa.org/places/413044,"*Aurinia/Saturnia|*Aurinia/Saturnia, Saturnia, Manciano",42.666255,11.504827,"settlement,city-gate","2,1",,,YES
0a3951e6-d99b-414e-ab38-8d866b3bae48,Pelasgians,char-offset:2647,PEOPLE,http://pleiades.stoa.org/places/413044,"*Aurinia/Saturnia|*Aurinia/Saturnia, Saturnia, Manciano",42.666255,11.504827,"settlement,city-gate","2,2",,,YES
e880c4ed-456c-4df4-8b40-f1faea5a7a1c,Pelasgians,char-offset:44835,PEOPLE,http://pleiades.stoa.org/places/413044,"*Aurinia/Saturnia|*Aurinia/Saturnia, Saturnia, Manciano",42.666255,11.504827,"settlement,city-gate","2,22",,,YES
56c53a5f-1775-4ab9-805a-dcbdafb371bd,Persephonê,char-offset:39122,PERSON,,,,,,,,,
282b780e-b2e2-4bbf-a413-844ace2fba13,Phrygian,char-offset:40420,PEOPLE,http://pleiades.stoa.org/places/511362,Phrygia,40.25,27.75,labeled feature,"2,19",,,YES
deb01a7a-d25f-40fb-91e7-d17890946f0c,Phrygian,char-offset:40904,PEOPLE,http://pleiades.stoa.org/places/511362,Phrygia,40.25,27.75,labeled feature,"2,19",,,YES
4283635f-92c1-41b8-945c-ca0028bb0cb2,Piso,char-offset:21633,PERSON,,,,,,"2,40",,,
a5134e93-45d5-4fe6-a561-dc2dd5e92e93,Piso,char-offset:22842,PERSON,,,,,,"2,40",,,
f360460e-7a8e-4afa-9925-1ccc689fe0d9,Pittacus,char-offset:55419,PERSON,,,,,,,,,
9c650d2c-80ba-4433-974b-730e7fb7d737,Pomentine plains,char-offset:40459,PLACE,,,,,,"2,49",,,
0a0ba109-62cd-469d-8222-edd41be27539,Pompilius Pompon,char-offset:2825,PERSON,,,,,,"2,58",,,
cc9b1188-b096-4af4-bace-b5b5458711c8,Populifugia,char-offset:56351,PLACE,,,,,,"2,56",,,
2fdca50c-2dac-4fca-b1db-f19afc0bff1c,Porcius Cato,char-offset:39010,PERSON,,,,,,"2,49",,,
db5e622e-edbe-48c6-9d5c-804d2e132645,Porta Mugonia,char-offset:42002,PLACE,,,,,,"2,50",Ally,,
11b8ae02-424a-4c9c-a045-d4bc2c674383,Posidonia,char-offset:719,PLACE,http://pleiades.stoa.org/places/442733,"Poseidonia/Paestum|Paestum/Poseidonia, Paestum, Capaccio",40.421378,15.005102,settlement,"2,1",,,YES
b351dbab-e198-4ecb-af80-927a22bb6c81,Pythagoras,char-offset:3725,PERSON,,,,,,"2,58",,,
cd659757-231c-4205-b13b-5d79353c7e97,Pythagoras,char-offset:4008,PERSON,,,,,,"2,59",,,
8c2c0276-971b-4637-ab58-b43e7a4c5906,Pythagoras,char-offset:4120,PERSON,,,,,,"2,59",,,
d102baa3-a2a0-4392-a2c4-fdcd23e8e9b3,Pythagoras,char-offset:4406,PERSON,,,,,,"2,59",,,
ad195cc0-c36e-421b-a63c-fbeac3221cc2,Pythagoras,char-offset:4954,PERSON,,,,,,"2,59",,,
8d9cf6e1-2b91-435f-9f3b-9ceb4851d324,Pythagoras,char-offset:5272,PERSON,,,,,,"2,59",,,
542115ff-3060-4854-b098-d6d7f7e063db,Pythagoras,char-offset:5431,PERSON,,,,,,"2,59",,,
38075d12-0a17-4d68-814c-96921f0db933,Pythagoras,char-offset:5583,PERSON,,,,,,"2,59",,,
acb91708-f65a-40fd-8cda-a3f739b60017,Quirinus,char-offset:14060,PERSON,,,,,,"2,63",,,
3846512d-7bdb-49b4-aaaf-926a8f45b4ef,Quirinus,char-offset:14804,PERSON,,,,,,"2,63",,,
bcb7bf96-cd63-4d73-9d49-9a5e65c34bad,Remus,char-offset:3400,PERSON,,,,,,,,,
