UUID,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,Cite,Relationship,Date,Location Precision 
f1dbbbbd-2cf4-4737-a9a5-9af2b93c0045,Romulus,char-offset:1551,PERSON,,,,,,"1,9",,,
3dc03d85-e71e-4151-8594-50d699d5621f,Romulus,char-offset:1506,PERSON,,,,,,"1,45",,,
693dda21-a99a-4bac-b6a7-67d1c8a3eebf,Romulus,char-offset:10819,PERSON,,,,,,"1,49",,,
a0347ce1-8017-4aba-859b-f1141f4d6bf3,Romulus,char-offset:62014,PERSON,,,,,,"1,71",,,
83890c39-d4e9-4f2f-af53-9bac644bb1e8,Romulus,char-offset:62384,PERSON,,,,,,"1,71",,,
5c50a749-6e7f-4488-89bf-49365fc19302,Romulus,char-offset:581,PERSON,,,,,,"1,72",,,
af114923-02e2-4273-8af7-33bbe9c0ac2e,Romulus,char-offset:2344,PERSON,,,,,,"1,72",,,
8729be3c-6f11-40a5-9094-1cd72af3fc32,Romulus,char-offset:3294,PERSON,,,,,,"1,73",,,
035d4dfd-87bf-425e-bbf8-1df09fdd57cb,Romulus,char-offset:4038,PERSON,,,,,,"1,73",,,
4a6f38c4-49fa-4a57-8d8f-b77adff61438,Romulus,char-offset:4458,PERSON,,,,,,"1,73",,,
36f49840-3027-468f-812e-76781713e5aa,Romulus,char-offset:8853,PERSON,,,,,,"1,75",,,
1ae27f98-c9ac-4fc4-8b34-14fd038559f0,Romulus,char-offset:9057,PERSON,,,,,,"1,75",,,
05b9d6ea-6193-4e28-85d9-2428207473ae,Romulus,char-offset:9774,PERSON,,,,,,"1,75",,,
1548804d-015b-4b6e-bf4e-d73a77b0f513,Romulus,char-offset:23595,PERSON,,,,,,"1,79",,,
4df95ac1-2269-4abc-8df0-dba0afb7a7ec,Romulus,char-offset:24574,PERSON,,,,,,"1,79",,,
1369957b-68da-4dbd-87e1-4c40c9d5839a,Romulus,char-offset:25482,PERSON,,,,,,"1,79",,,
1bbf94c9-f6ec-485a-9f54-2328937068a3,Romulus,char-offset:27254,PERSON,,,,,,"1,80",,,
51a79d7c-4584-46ea-a362-cf53f0f32f61,Romulus,char-offset:27870,PERSON,,,,,,"1,80",,,
68c31dbf-7e63-4238-bc8b-f62caeafa8e0,Romulus,char-offset:28378,PERSON,,,,,,"1,80",,,
f57dfb6b-4742-4b1f-b65d-ea604184a9e7,Romulus,char-offset:29005,PERSON,,,,,,"1,81",,,
d7c8cdd0-ee03-4290-8294-d11adce43fcd,Romulus,char-offset:32716,PERSON,,,,,,"1,82",,,
eb526e97-97bd-4dad-9249-7ffc87887bd3,Romulus,char-offset:32770,PERSON,,,,,,"1,82",,,
b7f4252f-1b9d-4279-834b-4b163cb2fbf1,Romulus,char-offset:33424,PERSON,,,,,,"1,82",,,
957a4ceb-08ec-4bed-90ea-877e8f6631c5,Romulus,char-offset:43328,PERSON,,,,,,"1,85",,,
6dcab970-3689-476f-aad2-6e344d2c58ae,Romulus,char-offset:44655,PERSON,,,,,,"1,86",,,
96ccba97-4256-4c05-8e1d-b623204be6f7,Romulus,char-offset:44967,PERSON,,,,,,"1,86",,,
e206acca-2695-4c63-aa6b-9e99720bb248,Romulus,char-offset:45493,PERSON,,,,,,"1,86",,,
a15aaf4c-d221-4afb-a25a-a39f62d69447,Romulus,char-offset:45594,PERSON,,,,,,"1,86",,,
9426ef8c-9073-4470-b1d9-d3feacd67b27,Romulus,char-offset:45647,PERSON,,,,,,"1,86",,,
bc7e9ffc-4ee1-4fb1-95ac-8d516a349f45,Romulus,char-offset:47232,PERSON,,,,,,"1,87",,,
5a691f4f-b32c-49e2-a77b-610582853145,Romulus,char-offset:48214,PERSON,,,,,,"1,87",,,
8cf7d74b-5089-4cdb-b431-6c41a727b140,Romulus,char-offset:48859,PERSON,,,,,,"1,88",,,
d7a26506-533e-4c6a-afc6-3b122fd14fae,Romus,char-offset:2337,PERSON,,,,,,"1,72",,,
9c8aa666-e2ee-402c-a77c-6faa1e8b6dd2,Romus,char-offset:2639,PERSON,,,,,,"1,72",,,
cf607fb8-9b8d-45af-a400-0d9d13b755bb,Romus,char-offset:2836,PERSON,,,,,,"1,72",,,
9c05d1bb-d673-410b-8424-750225250152,Rutulians,char-offset:30340,PEOPLE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","1,57",,,YES
f56b7445-3091-460a-a446-b527bba76cf2,Rutulians,char-offset:35607,PEOPLE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","1,59",,,YES
64ebadb3-724d-4813-9cd1-f8679079f4e4,Rutulians,char-offset:45395,PEOPLE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","1,64",,,YES
475ab7be-022e-4c4a-82d3-a8be03dcf8d0,Rutulians,char-offset:45763,PEOPLE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","1,64",,,YES
b2f5f9bc-6681-4b3b-a81c-121c47ee8aab,Rutulians,char-offset:46156,PEOPLE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","1,64",,,YES
7e8bbb72-7442-4084-a78e-b6e945b2fab0,Sabines,char-offset:13216,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"1,14",,,
27b66c72-c87b-4003-87e6-6908543aace8,Sabines,char-offset:60533,PEOPLE,http://pleiades.stoa.org/places/413291,Sabini,42.25,12.75,people,"1,37",,,
b6cbb093-3d2f-4764-8a1f-dfb33d1d9884,Samnites,char-offset:52147,PLACE,http://pleiades.stoa.org/places/442765,Samnites,41.25,14.75,people,"1,89",,,
a7ecf0f3-71b0-4a6f-8cab-666d03c23294,Samon,char-offset:40767,PERSON,,,,,,"1,61",,,
d86c133a-61b0-415e-9d5e-26c6c22dbea2,Samothrace,char-offset:40640,PLACE,http://pleiades.stoa.org/places/501597,"Samothrace (island)|Megaloi Theoi, T.|Megaloi Theoi, T.|Megaloi Theoi, Paleapoli|Samothrace|Samothrace, Paleapoli, Kamariytissa|Samothrace Ins., Samothrake",40.5009431,25.5302283,"island,sanctuary,settlement,temple-2","1,61",,,YES
579de7e3-42a6-468a-b079-d6b13892c181,Samothrace,char-offset:55074,PLACE,http://pleiades.stoa.org/places/501597,"Samothrace (island)|Megaloi Theoi, T.|Megaloi Theoi, T.|Megaloi Theoi, Paleapoli|Samothrace|Samothrace, Paleapoli, Kamariytissa|Samothrace Ins., Samothrake",40.5009431,25.5302283,"island,sanctuary,settlement,temple-2","1,68",,,YES
02018ee4-78d6-4c51-944d-31b08f1fd6c2,Samothracians,char-offset:55804,PEOPLE,http://pleiades.stoa.org/places/501597,"Samothrace (island)|Megaloi Theoi, T.|Megaloi Theoi, T.|Megaloi Theoi, Paleapoli|Samothrace|Samothrace, Paleapoli, Kamariytissa|Samothrace Ins., Samothrake",40.5009431,25.5302283,"island,sanctuary,settlement,temple-2","1,68",,,YES
cdeef31c-ec7c-4303-ba64-b97afa613e3b,Samothracians,char-offset:57809,PEOPLE,http://pleiades.stoa.org/places/501597,"Samothrace (island)|Megaloi Theoi, T.|Megaloi Theoi, T.|Megaloi Theoi, Paleapoli|Samothrace|Samothrace, Paleapoli, Kamariytissa|Samothrace Ins., Samothrake",40.5009431,25.5302283,"island,sanctuary,settlement,temple-2","1,69",,,YES
519567f2-b364-417a-b9d6-a16395187244,Saturnia,char-offset:20279,PLACE,http://pleiades.stoa.org/places/413044,"*Aurinia/Saturnia|*Aurinia/Saturnia, Saturnia, Manciano",42.666255,11.504827,"settlement,city-gate","1,18",,,
1cd40e55-445a-4263-aed2-eb01d58766a9,Saturnia,char-offset:25157,PLACE,http://pleiades.stoa.org/places/413044,"*Aurinia/Saturnia|*Aurinia/Saturnia, Saturnia, Manciano",42.666255,11.504827,"settlement,city-gate","1,20",,,
1b2fcec4-6be8-4ba7-910e-e65133d2d54f,Saturnia,char-offset:1199,PLACE,http://pleiades.stoa.org/places/413044,"*Aurinia/Saturnia|*Aurinia/Saturnia, Saturnia, Manciano",42.666255,11.504827,"settlement,city-gate","1,45",,,YES
40feb868-20ee-412d-bbc7-a51e6c0282fb,Saturnia,char-offset:42564,PLACE,http://pleiades.stoa.org/places/413044,"*Aurinia/Saturnia|*Aurinia/Saturnia, Saturnia, Manciano",42.666255,11.504827,"settlement,city-gate","1,85",,,
59e58b4b-02d3-4ed5-ae2d-343948d8e554,Saturnian,char-offset:22928,PLACE,http://pleiades.stoa.org/places/413044,"*Aurinia/Saturnia|*Aurinia/Saturnia, Saturnia, Manciano",42.666255,11.504827,"settlement,city-gate","1,19",,,
ca8f1a40-836d-46a0-ad45-fe0e69ba92e6,Satyrus,char-offset:55104,PERSON,,,,,,"1,68",,,
6552864f-f3c3-4d8f-8479-fc3392044080,Scamander,char-offset:42845,PERSON,,,,,,"1,62",,,
b0e46685-073a-4f7b-b1c2-e37ea806b1d4,Scamandrius,char-offset:6970,PERSON,,,,,,"1,47",,,
c5644a4d-7ee4-48d6-93d1-2ed86b15f9fb,Sempronius,char-offset:9716,PERSON,,,,,,"1,13",,,
d99b4b21-aece-4180-9fe4-1393ad4fea85,Servius,char-offset:9487,PERSON,,,,,,"1,75",,,
4d64ad38-a384-4ad2-ae6a-f7a3ef584f80,Servius Tullius,char-offset:9421,PERSON,,,,,,"1,75",,,
66bb210e-ce19-4610-9b33-55dbaf99d3f6,Sibyl,char-offset:11042,PERSON,,,,,,"1,49",,,
745a92d1-ef9d-4b6c-9996-9b988073ee3c,Sibyl,char-offset:26131,PERSON,,,,,,"1,55",,,
7beb50b3-2655-4b0f-a95c-c874f0856ff3,Sicanians,char-offset:17710,PEOPLE,http://pleiades.stoa.org/places/462163,"Colle Madore|Colle Madore, Lercara Friddi",37.74783,13.6207,settlement,"1,52",,,YES
c89ce99e-db99-4bcf-a496-4d8a5c8fa6e5,Sicel,char-offset:28420,PERSON,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,22",,,
1376b5a6-0ec5-4726-8acb-b4ec72d33070,Sicels,char-offset:140,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,9",ENEMY,,
8349e837-05d7-4a32-b7cc-ee9a5b92d29c,Sicels,char-offset:628,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,9",,,
6ca28e56-a236-4ed0-95c7-73f25fa38be8,Sicels,char-offset:8767,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,12",,,
87688a63-5818-4fc0-ae14-ded79f169c5c,Sicels,char-offset:14817,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,16",,,
68a059eb-77d2-4b06-8d06-6d58390dbda4,Sicels,char-offset:16884,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,16",,,
377142e8-d828-4711-ba1e-e8ec1ab3ab8c,Sicels,char-offset:17369,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,16",,,
48be7d4d-f09a-461f-b73d-b6aa160c0b1f,Sicels,char-offset:17753,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,17",,,
9515e642-2dde-4669-838b-03b776d0da33,Sicels,char-offset:23718,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,20",,,
e3fdb060-e70f-4150-8cbe-03a5bf752154,Sicels,char-offset:24883,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,20",,,
e84444c3-cdab-46f6-9ae1-851bcb233f63,Sicels,char-offset:25056,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,20",,,
92391988-bb6f-4eda-b3e9-1f2e21ec672f,Sicels,char-offset:25441,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,21",,,
2f6c2dde-ec57-4c9a-b42e-c0eff3f17413,Sicels,char-offset:26056,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,21",,,
5e203bb5-639a-436a-8a40-3ad4139f5fd7,Sicels,char-offset:27281,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,21",,,
9978e9cc-6a05-4dec-8bc3-66c0d20ba741,Sicels,char-offset:27296,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,22",,,
91343129-77d8-428d-9860-1ea425df9089,Sicels,char-offset:28246,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,22",,,
8f9c3c5f-9ad6-4115-8efb-f6570d6b878f,Sicels,char-offset:29261,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,22",,,
0e55113d-35c6-41f8-b8a2-6f0c134c48bf,Sicels,char-offset:29476,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,22",,,
64b809b5-faa3-46d6-9d69-61f9e2cbd87b,Sicels,char-offset:29659,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,22",,,
2fef6ee9-4f19-4a3b-b2f5-9673a15b7259,Sicels,char-offset:29836,PEOPLE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,22",,,
9b3a0ec9-5748-4d6a-adae-ff86d4e450dd,Sicelus,char-offset:8588,PERSON,,,,,,"1,12",,,
9229189f-3632-4ee6-9392-d7d9d6253a87,Sicelus,char-offset:28877,PERSON,,,,,,"1,22",,,
183dbbe9-bdbf-4f0b-be51-f643c4be3fd4,Sicelus,char-offset:29181,PERSON,,,,,,"1,22",,,
431eca00-15aa-4fbf-9c14-f8ffd4800d35,Sicily,char-offset:7397,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,12",,,
7d2e30f1-3d4a-4f92-bc8c-35e21c4025a9,Sicily,char-offset:28392,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,22",,,
87ee317f-cc45-4444-a048-48dd6b38ca1f,Sicily,char-offset:28653,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,22",,,
6eb3e099-0ee8-4aa8-99ec-d9392792de5f,Sicily,char-offset:29881,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,22",,,
7ebbe078-0e31-4631-9843-2c3765ddcd0e,Sicily,char-offset:57264,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,35",,,
601b13d0-4be8-4ec9-bc81-69902c1500ff,Sicily,char-offset:77616,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,44",,,
a0e4c057-9d86-4485-9279-5dedce6f2496,Sicily,char-offset:16100,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,51",,,YES
d5521d50-3c0d-4bd3-ad93-ff534dcae64b,Sicily,char-offset:17220,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,52",,,YES
3b5750a6-dcec-48c2-b28a-b3c1589027c4,Sicily,char-offset:17640,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,52",,,YES
c5195b34-a06c-49a5-ae4b-57e6fbf47ecf,Sicily,char-offset:17856,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,52",,,YES
a105470f-751e-4c6f-8652-f099c78699be,Sicily,char-offset:18549,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,52",,,YES
8acf0017-1b0f-46e1-ad5e-351f76418edd,Sicily,char-offset:18912,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,52",,,YES
847bf55a-06e2-4073-93d9-09ac77299819,Sicily,char-offset:19798,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,53",,,YES
a196ce0b-9f84-47cb-9db4-c6249f94973d,Sicily,char-offset:20369,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,53",,,YES
e2816945-2425-4494-9a23-d1747a47b5bd,Sicily,char-offset:23716,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,54",,,YES
3f6f0760-6ae1-4dfd-9726-e66e1fd8f8fe,Sicily,char-offset:44292,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,63",,,YES
2ed6bc1a-a59a-4881-b166-ff0cd546d64d,Sicily,char-offset:44438,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,63",,,YES
ce2efca7-713e-4b1f-8bc9-009894ee3694,Sicily,char-offset:5824,PLACE,http://pleiades.stoa.org/places/462492,Sicilia (island),37.53667612,14.08648465,island,"1,74",,,
08919b68-10f8-436d-827f-27963a5c2b24,Sigeum,char-offset:1148,PLACE,http://pleiades.stoa.org/places/550877,"Sigeion|Sigeion/Sigeum, Yenişehir",39.98975,26.18372,settlement,"1,72",,,
ed18eed5-7d9b-494a-9609-200388611101,Silvia,char-offset:11976,PERSON,,,,,,"1,76",,,
1ae5fb7b-a227-4645-8f81-fde7ed5f5616,Silvius,char-offset:58315,PERSON,,,,,,"1,7",,,
7c628629-37c5-4862-ad1c-055850d6eb09,Silvius,char-offset:59129,PERSON,,,,,,"1,7",,,
46d48365-ecad-4f42-af4e-ea00abc6ae51,Silvius,char-offset:59443,PERSON,,,,,,"1,7",,,
2b9c24dc-1812-4035-850a-a624d45114e4,Silvius,char-offset:59817,PERSON,,,,,,"1,7",,,
2b72f904-2640-4d27-8e47-67d110ffa330,Silvius,char-offset:60387,PERSON,,,,,,"1,71",,,
b3274b6b-14eb-4fe3-acf8-701aba07fe10,Sophocles,char-offset:7025,PERSON,,,,,,"1,12",,,
1ff30cc0-3d7d-44f6-8daf-78e2881b3f36,Sophocles,char-offset:35905,PERSON,,,,,,"1,25",,,
9ea73533-6c90-44e8-b133-a307f5d583a9,Sophocles,char-offset:7976,PERSON,,,,,,"1,48",,,
405fc824-e47f-4156-a8e6-80ac0ce3cece,Spain,char-offset:53781,PLACE,http://sws.geonames.org/2510769,Spain,40.22822936,-3.639066965,,"1,34",,,
f65ce7e6-bae6-4593-9ee5-7c448e74bef0,Spain,char-offset:72931,PLACE,http://sws.geonames.org/2510769,Spain,40.22822936,-3.639066965,,"1,41",,,
c4182df4-aa95-4464-8684-2ee0345722b3,Spain,char-offset:73101,PLACE,http://sws.geonames.org/2510769,Spain,40.22822936,-3.639066965,,"1,41",,,
d91498ca-3d60-4bc0-8821-1de0ce4309da,Spain,char-offset:77238,PLACE,http://sws.geonames.org/2510769,Spain,40.22822936,-3.639066965,,"1,44",,,
d556a5be-aecf-4d37-a4fd-5f3c299029a9,Spina,char-offset:21620,PLACE,http://pleiades.stoa.org/places/393498,"Spina|Spina, Valpega, Comacchio",44.6943,12.10256,"settlement,port","1,18",,,
021bce12-af3b-4ac0-8d91-67e6bdd68b5e,Straton,char-offset:29564,PERSON,,,,,,"1,22",,,
61d4acdb-ab31-45b5-9d12-d9ee55201246,Suesbula,char-offset:11457,PLACE,http://pleiades.stoa.org/places/433133,"Suessula|Suessula, Cassino Spinelli, Acerra",40.98956,14.39835,settlement,"1,14",,,
47087029-62c9-4fe5-9719-9fb0e7bf590d,Suesbula,char-offset:11570,PLACE,,,,,,"1,14",,,
f06140db-42d0-4109-a0bf-da6da696a4d1,Syracuse,char-offset:7816,PLACE,http://pleiades.stoa.org/places/462503,"Syracusae/Syrakousai|Syracusae/Syrakousai, Siracusa|Siracusa",37.05963,15.29382,settlement,"1,12",,,
a21046bd-c0f0-464a-bd06-c9eaee189ca6,Syracuse,char-offset:28974,PLACE,http://pleiades.stoa.org/places/462503,"Syracusae/Syrakousai|Syracusae/Syrakousai, Siracusa|Siracusa",37.05963,15.29382,settlement,"1,22",,,
e8538bae-346d-4a61-b43e-b44c4b2984c3,Syracuse,char-offset:29385,PLACE,http://pleiades.stoa.org/places/462503,"Syracusae/Syrakousai|Syracusae/Syrakousai, Siracusa|Siracusa",37.05963,15.29382,settlement,"1,22",,,
be10fe23-06dc-4fd9-8cf0-0a4b795ff431,Syracuse,char-offset:56491,PLACE,http://pleiades.stoa.org/places/462503,"Syracusae/Syrakousai|Syracusae/Syrakousai, Siracusa|Siracusa",37.05963,15.29382,settlement,"1,35",,,
2140d254-5723-4752-afa1-11a34d57726d,Syracuse,char-offset:4927,PLACE,http://pleiades.stoa.org/places/462503,"Syracusae/Syrakousai|Syracusae/Syrakousai, Siracusa|Siracusa",37.05963,15.29382,settlement,"1,73",,,
eccc77e9-31b0-4daa-9f2c-4121a8d5cc57,Tarentum,char-offset:5073,PLACE,http://pleiades.stoa.org/places/442810,"Taras/Tarentum/Neptunia|Taras/Tarentum/Neptunia, Taranto|Taranto",40.476034,17.228553,"settlement,temple-2","1,73",,,
a090c802-1774-424e-904e-5bd8800b4777,Telegonus,char-offset:2356,PERSON,,,,,,"1,72",,,
da5f47d4-7f9e-4b77-8559-5ec949cb2963,Tellenae,char-offset:17159,PLACE,http://pleiades.stoa.org/places/438850,Tellena,,,unlocated,"1,16",,,
bd5325c3-bada-45f8-9d0e-b9b8fc6dda03,Terentius Varro,char-offset:11087,PERSON,,,,,,"1,14",,,
12eaaa5f-ab78-4ad8-a97e-114608640fb2,Teucer,char-offset:41772,PERSON,,,,,,"1,61",,,
c65550d7-c953-420a-8d78-420ba37b2a30,Teucer,char-offset:41941,PERSON,,,,,,"1,61",,,
ad0dc9e5-061a-429c-828e-83434f4a8ed5,Teucer,char-offset:42614,PERSON,,,,,,"1,62",,,
ac91f14f-db30-430b-88b5-7959c1d5fa0a,Teutamides,char-offset:41774,PERSON,,,,,,"1,28",,,
ce2f0e25-3c2f-4275-88c8-28f4c352497a,Thaumasius,char-offset:39525,PLACE,http://pleiades.stoa.org/places/573551,Thaumasion (mountain),,,"unlocated,mountain","1,61",,,NO
04f503ef-7685-4fda-8093-d9c261b90612,Themis,char-offset:47224,PERSON,,,,,,"1,31",,,
980decf4-9c0a-41ce-a88e-65c050559179,Themis,char-offset:48189,PERSON,,,,,,"1,31",,,
8212cdb6-686d-4e68-88de-cf95dc43a25a,Themis,char-offset:50299,PERSON,,,,,,"1,32",,,
896ae849-1f73-4113-a7de-0b28b03146e9,Themis,char-offset:68620,PERSON,,,,,,"1,40",,,
7e87bd65-1af9-44cc-bc6b-696fc721cb44,Thessalonica,char-offset:12089,PLACE,http://pleiades.stoa.org/places/491741,"Thessalonica|Thessalonica, Thessaloniki",40.630282,22.949569,"temple-2,tomb,arch,church,settlement,bath","1,49",,,YES
f2b2484a-8196-472d-aa07-a3226b1f708a,Thessaly,char-offset:17615,PLACE,http://sws.geonames.org/6697809,Thessaly,39.51468942,22.20440701,,"1,17",,,
07b4d8d0-90a6-45d4-b640-4a4cf1fd6d13,Thessaly,char-offset:18592,PLACE,http://sws.geonames.org/6697809,Thessaly,39.51468942,22.20440701,,"1,17",,,
5a03ccc4-1a69-44ac-b026-e552cc412090,Thessaly,char-offset:19052,PLACE,http://sws.geonames.org/6697809,Thessaly,39.51468942,22.20440701,,"1,17",,,
e4db7803-095e-468b-b2d5-25e0a14bf3bb,Thessaly,char-offset:38860,PLACE,http://sws.geonames.org/6697809,Thessaly,39.51468942,22.20440701,,"1,6",,,YES
5d21b409-ebca-44bc-969f-73dee6ad5a2f,Thessaly,char-offset:51399,PLACE,http://sws.geonames.org/6697809,Thessaly,39.51468942,22.20440701,,"1,89",,,
030d9ceb-d85d-4b9d-b472-1d64850e1c34,Thrace,char-offset:9816,PLACE,http://sws.geonames.org/6697803,East Macedonia and Thrace,41.16546744,25.14184325,,"1,49",,,YES
6de863dc-3bfe-4070-81f2-eeff3a20c47a,Thrace,char-offset:9989,PLACE,http://sws.geonames.org/6697803,East Macedonia and Thrace,41.16546744,25.14184325,,"1,49",,,YES
6800182e-2112-441b-843e-0b53f769925c,Thrace,char-offset:11466,PLACE,http://sws.geonames.org/6697803,East Macedonia and Thrace,41.16546744,25.14184325,,"1,49",,,YES
04c829d0-36be-42c4-bbf8-c9d30656b011,Thrace,char-offset:40534,PLACE,http://sws.geonames.org/6697803,East Macedonia and Thrace,41.16546744,25.14184325,,"1,61",,,YES
39ec8451-5234-4f43-b500-5221368d77fb,Thrace,char-offset:40734,PLACE,http://sws.geonames.org/6697803,East Macedonia and Thrace,41.16546744,25.14184325,,"1,61",,,YES
c938385e-c666-4cdb-927b-afb1b46afbb1,Thrace,char-offset:44062,PLACE,http://sws.geonames.org/6697803,East Macedonia and Thrace,41.16546744,25.14184325,,"1,63",,,YES
b6520d45-396f-48d3-afc6-368824c5ae20,Thrace,char-offset:44235,PLACE,http://sws.geonames.org/6697803,East Macedonia and Thrace,41.16546744,25.14184325,,"1,63",,,YES
404e1359-dd6b-41f6-a12f-6e31ea61b587,Thyrian,char-offset:15788,PLACE,http://pleiades.stoa.org/places/580120,"Thria|Thria, Thria",38.0544725,23.5923075,settlement,"1,51",,,YES
57aff069-adec-4dd0-92fa-b444f906a354,Tiber,char-offset:771,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"1,9",,,
47b62174-eb75-4adf-850a-ba700be3aa7d,Tiber,char-offset:1025,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"1,9",,,
7024e41c-7626-4874-a186-2acc569dbe01,Tiber,char-offset:40422,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"1,28",,,
d1f93fbf-d1be-4076-b062-cdf2522a7f5f,Tiber,char-offset:48262,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"1,31",,,
cab5b65e-389b-4a22-9bc7-61e53ccb660c,Tiber,char-offset:63758,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"1,38",,,
0f919675-c3d3-4406-8800-a098a5bf6e73,Tiber,char-offset:64552,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"1,38",,,
f998dbe3-0fd8-4220-bbc6-2e37e4334435,Tiber,char-offset:490,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"1,45",,,YES
54509136-8e74-4885-a329-9bfbf6a860c5,Tiber,char-offset:20140,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"1,79",,,
8765d082-18a0-4636-afbb-a562c284e9dd,Tiber,char-offset:43642,PLACE,http://pleiades.stoa.org/places/423080,Tiberis (river),42.7082004,12.36927719,river,"1,85",,,
e1ea2231-80b5-428f-984b-861f3b00368a,Tiberinus,char-offset:60702,PERSON,,,,,,"1,71",,,
5fae02b0-46c3-4894-8f2d-426c9627b063,Tiberinus,char-offset:60935,PERSON,,,,,,"1,71",,,
780eb71a-b596-4630-aa6d-9c2b864af292,Timaeus,char-offset:53678,PERSON,,,,,,"1,67",,,
